KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Klassifikationssystem_ID
12774;5644;AAC478v001;pc-5.0
12775;5644;AAC479v001;pc-5.0
12776;5644;AAC480v001;pc-5.0
12777;5644;AAC481v001;pc-5.0
12778;5645;AAA094v001;pc-5.0
12779;5645;AAA096v001;pc-5.0
12780;5645;AAA236v001;pc-5.0
12781;5645;AAA253v001;pc-5.0
12782;5645;AAA270v001;pc-5.0
12783;5645;AAC482v001;pc-5.0
12784;5645;AAC483v001;pc-5.0
12785;5645;AAC484v001;pc-5.0
12786;5645;AAC485v001;pc-5.0
12787;5645;AAC486v001;pc-5.0
12788;5650;AAA025v001;pc-5.0
12789;5650;AAA107v001;pc-5.0
12790;5650;AAA270v001;pc-5.0
12791;5650;AAA593v001;pc-5.0
12792;5650;AAC381v001;pc-5.0
12793;5650;AAC432v001;pc-5.0
12794;5650;AAC433v001;pc-5.0
12795;5650;AAC434v001;pc-5.0
12796;5650;AAC435v001;pc-5.0
12797;5650;AAC436v001;pc-5.0
12798;5650;AAC437v001;pc-5.0
12799;5651;AAA270v001;pc-5.0
12800;5651;AAC438v001;pc-5.0
12801;5651;AAC439v001;pc-5.0
12802;5651;AAC440v001;pc-5.0
12803;5651;AAC441v001;pc-5.0
12804;5651;AAC442v001;pc-5.0
12805;5651;AAC443v001;pc-5.0
12806;5651;AAC444v001;pc-5.0
12807;5651;AAC445v001;pc-5.0
12808;5651;AAC446v001;pc-5.0
12809;5651;AAC447v001;pc-5.0
12810;5651;AAC448v001;pc-5.0
12811;5651;AAC450v001;pc-5.0
12812;5651;AAC451v001;pc-5.0
12813;5651;AAC452v001;pc-5.0
12814;5651;AAC453v001;pc-5.0
12815;5651;AAC454v001;pc-5.0
12817;5653;AAA270v001;pc-5.0
12818;5653;AAC469v001;pc-5.0
12819;5653;AAC470v001;pc-5.0
12820;5653;AAC471v001;pc-5.0
12821;5653;AAC472v001;pc-5.0
12822;5653;AAC473v001;pc-5.0
12823;5656;AAA270v001;pc-5.0
12824;5656;AAC474v001;pc-5.0
12825;5656;AAC475v001;pc-5.0
12826;5656;AAC476v001;pc-5.0
12827;5656;AAC477v001;pc-5.0
12828;5656;AAC478v001;pc-5.0
12829;5656;AAC479v001;pc-5.0
12830;5656;AAC480v001;pc-5.0
12831;5656;AAC481v001;pc-5.0
12832;5657;AAA094v001;pc-5.0
12833;5657;AAA096v001;pc-5.0
12834;5657;AAA236v001;pc-5.0
12835;5657;AAA253v001;pc-5.0
12836;5657;AAA270v001;pc-5.0
12837;5657;AAC482v001;pc-5.0
12838;5657;AAC483v001;pc-5.0
12839;5657;AAC484v001;pc-5.0
12840;5657;AAC485v001;pc-5.0
12841;5657;AAC486v001;pc-5.0
12842;5662;AAA025v001;pc-5.0
12843;5662;AAA107v001;pc-5.0
12844;5662;AAA270v001;pc-5.0
12845;5662;AAA593v001;pc-5.0
12846;5662;AAC381v001;pc-5.0
12847;5662;AAC432v001;pc-5.0
12848;5662;AAC433v001;pc-5.0
12849;5662;AAC434v001;pc-5.0
12850;5662;AAC435v001;pc-5.0
12851;5662;AAC436v001;pc-5.0
12852;5662;AAC437v001;pc-5.0
12853;5663;AAA270v001;pc-5.0
12854;5663;AAC438v001;pc-5.0
12855;5663;AAC439v001;pc-5.0
12856;5663;AAC440v001;pc-5.0
12857;5663;AAC441v001;pc-5.0
12858;5663;AAC442v001;pc-5.0
12859;5663;AAC443v001;pc-5.0
12860;5663;AAC444v001;pc-5.0
12861;5663;AAC445v001;pc-5.0
12862;5663;AAC446v001;pc-5.0
12863;5663;AAC447v001;pc-5.0
12864;5663;AAC448v001;pc-5.0
12865;5663;AAC449v001;pc-5.0
12866;5663;AAC450v001;pc-5.0
12867;5663;AAC451v001;pc-5.0
12868;5663;AAC452v001;pc-5.0
12869;5663;AAC453v001;pc-5.0
12870;5663;AAC454v001;pc-5.0
12871;5664;AAA270v001;pc-5.0
12872;5664;AAC455v001;pc-5.0
12873;5664;AAC456v001;pc-5.0
12874;5664;AAC457v001;pc-5.0
12875;5664;AAC458v001;pc-5.0
12876;5664;AAC459v001;pc-5.0
12877;5664;AAC460v001;pc-5.0
12878;5664;AAC461v001;pc-5.0
12879;5664;AAC462v001;pc-5.0
12880;5664;AAC463v001;pc-5.0
12881;5664;AAC464v001;pc-5.0
12882;5664;AAC465v001;pc-5.0
12883;5664;AAC466v001;pc-5.0
12884;5664;AAC467v001;pc-5.0
12885;5664;AAC468v001;pc-5.0
12886;5665;AAA270v001;pc-5.0
12887;5665;AAC469v001;pc-5.0
12888;5665;AAC470v001;pc-5.0
12889;5665;AAC471v001;pc-5.0
12890;5665;AAC472v001;pc-5.0
12891;5665;AAC473v001;pc-5.0
12892;5668;AAA270v001;pc-5.0
12893;5668;AAC474v001;pc-5.0
12894;5668;AAC475v001;pc-5.0
12895;5668;AAC476v001;pc-5.0
12896;5668;AAC477v001;pc-5.0
12897;5668;AAC478v001;pc-5.0
12898;5668;AAC479v001;pc-5.0
12899;5668;AAC480v001;pc-5.0
12900;5668;AAC481v001;pc-5.0
12901;5669;AAA094v001;pc-5.0
12902;5669;AAA096v001;pc-5.0
12903;5669;AAA236v001;pc-5.0
12904;5669;AAA253v001;pc-5.0
12905;5669;AAA270v001;pc-5.0
12906;5669;AAC482v001;pc-5.0
12907;5669;AAC483v001;pc-5.0
12908;5669;AAC484v001;pc-5.0
12909;5669;AAC485v001;pc-5.0
12910;5669;AAC486v001;pc-5.0
12911;5674;AAA025v001;pc-5.0
12912;5674;AAA107v001;pc-5.0
12913;5674;AAA270v001;pc-5.0
12914;5674;AAA593v001;pc-5.0
12915;5674;AAC381v001;pc-5.0
12916;5674;AAC432v001;pc-5.0
12917;5674;AAC433v001;pc-5.0
12918;5674;AAC434v001;pc-5.0
12919;5674;AAC435v001;pc-5.0
12920;5674;AAC436v001;pc-5.0
12921;5674;AAC437v001;pc-5.0
12922;5675;AAA270v001;pc-5.0
12923;5675;AAC438v001;pc-5.0
12924;5675;AAC439v001;pc-5.0
12925;5675;AAC440v001;pc-5.0
12926;5675;AAC441v001;pc-5.0
12927;5675;AAC442v001;pc-5.0
12928;5675;AAC443v001;pc-5.0
12929;5675;AAC444v001;pc-5.0
12930;5675;AAC445v001;pc-5.0
12931;5675;AAC446v001;pc-5.0
12932;5675;AAC447v001;pc-5.0
12933;5675;AAC448v001;pc-5.0
12934;5675;AAC449v001;pc-5.0
12935;5675;AAC450v001;pc-5.0
12936;5675;AAC451v001;pc-5.0
12937;5675;AAC452v001;pc-5.0
12938;5675;AAC453v001;pc-5.0
12939;5675;AAC454v001;pc-5.0
12940;5676;AAA270v001;pc-5.0
12941;5676;AAC455v001;pc-5.0
12942;5676;AAC456v001;pc-5.0
12943;5676;AAC457v001;pc-5.0
12944;5676;AAC458v001;pc-5.0
12945;5676;AAC459v001;pc-5.0
12946;5676;AAC460v001;pc-5.0
12947;5676;AAC461v001;pc-5.0
12948;5676;AAC462v001;pc-5.0
12949;5676;AAC463v001;pc-5.0
12950;5676;AAC464v001;pc-5.0
12951;5676;AAC465v001;pc-5.0
12952;5676;AAC466v001;pc-5.0
12953;5676;AAC467v001;pc-5.0
12954;5676;AAC468v001;pc-5.0
12955;5677;AAA270v001;pc-5.0
12956;5677;AAC469v001;pc-5.0
12957;5677;AAC470v001;pc-5.0
12958;5677;AAC471v001;pc-5.0
12959;5677;AAC472v001;pc-5.0
12960;5677;AAC473v001;pc-5.0
12961;5680;AAA270v001;pc-5.0
12962;5680;AAC474v001;pc-5.0
12963;5680;AAC475v001;pc-5.0
12964;5680;AAC476v001;pc-5.0
12965;5680;AAC477v001;pc-5.0
12966;5680;AAC478v001;pc-5.0
12967;5680;AAC479v001;pc-5.0
12968;5680;AAC480v001;pc-5.0
12969;5680;AAC481v001;pc-5.0
12970;5681;AAA094v001;pc-5.0
12971;5681;AAA096v001;pc-5.0
12972;5681;AAA236v001;pc-5.0
12973;5681;AAA253v001;pc-5.0
12974;5681;AAA270v001;pc-5.0
12975;5681;AAC482v001;pc-5.0
12976;5681;AAC483v001;pc-5.0
12977;5681;AAC484v001;pc-5.0
12978;5681;AAC485v001;pc-5.0
12979;5681;AAC486v001;pc-5.0
12980;5686;AAA107v001;pc-5.0
12981;5686;AAA270v001;pc-5.0
12982;5686;AAA593v001;pc-5.0
12983;5686;AAC381v001;pc-5.0
12984;5686;AAC432v001;pc-5.0
12985;5686;AAC433v001;pc-5.0
12986;5686;AAC434v001;pc-5.0
12987;5686;AAC435v001;pc-5.0
12988;5686;AAC436v001;pc-5.0
12989;5686;AAC437v001;pc-5.0
12990;5687;AAA270v001;pc-5.0
12991;5687;AAC438v001;pc-5.0
12992;5687;AAC439v001;pc-5.0
12993;5687;AAC440v001;pc-5.0
12994;5687;AAC441v001;pc-5.0
12995;5687;AAC442v001;pc-5.0
12996;5687;AAC443v001;pc-5.0
12997;5687;AAC444v001;pc-5.0
12998;5687;AAC445v001;pc-5.0
12999;5687;AAC446v001;pc-5.0
13000;5687;AAC447v001;pc-5.0
13001;5687;AAC448v001;pc-5.0
13002;5687;AAC449v001;pc-5.0
13003;5687;AAC450v001;pc-5.0
13004;5687;AAC451v001;pc-5.0
13005;5687;AAC452v001;pc-5.0
13006;5687;AAC453v001;pc-5.0
13007;5687;AAC454v001;pc-5.0
13009;5689;AAA270v001;pc-5.0
13010;5689;AAC469v001;pc-5.0
13011;5689;AAC470v001;pc-5.0
13012;5689;AAC471v001;pc-5.0
13013;5689;AAC472v001;pc-5.0
13014;5689;AAC473v001;pc-5.0
13015;5692;AAA270v001;pc-5.0
13016;5692;AAC474v001;pc-5.0
13017;5692;AAC475v001;pc-5.0
13018;5692;AAC476v001;pc-5.0
13019;5692;AAC477v001;pc-5.0
13020;5692;AAC478v001;pc-5.0
13021;5692;AAC479v001;pc-5.0
13022;5692;AAC480v001;pc-5.0
13023;5692;AAC481v001;pc-5.0
13024;5693;AAA094v001;pc-5.0
13025;5693;AAA096v001;pc-5.0
13026;5693;AAA236v001;pc-5.0
13027;5693;AAA253v001;pc-5.0
13028;5693;AAA270v001;pc-5.0
13029;5693;AAC482v001;pc-5.0
13030;5693;AAC483v001;pc-5.0
13031;5693;AAC484v001;pc-5.0
13032;5693;AAC485v001;pc-5.0
13033;5693;AAC486v001;pc-5.0
13034;5698;AAA025v001;pc-5.0
13035;5698;AAA107v001;pc-5.0
13036;5698;AAA270v001;pc-5.0
13037;5698;AAA593v001;pc-5.0
13038;5698;AAC381v001;pc-5.0
13039;5698;AAC432v001;pc-5.0
13040;5698;AAC433v001;pc-5.0
13041;5698;AAC434v001;pc-5.0
13042;5698;AAC435v001;pc-5.0
13043;5698;AAC436v001;pc-5.0
13044;5698;AAC437v001;pc-5.0
13045;5699;AAA270v001;pc-5.0
13046;5699;AAC438v001;pc-5.0
13047;5699;AAC439v001;pc-5.0
13048;5699;AAC440v001;pc-5.0
13049;5699;AAC441v001;pc-5.0
13050;5699;AAC442v001;pc-5.0
13051;5699;AAC443v001;pc-5.0
13052;5699;AAC444v001;pc-5.0
13053;5699;AAC445v001;pc-5.0
13054;5699;AAC446v001;pc-5.0
13055;5699;AAC447v001;pc-5.0
13056;5699;AAC448v001;pc-5.0
13057;5699;AAC449v001;pc-5.0
13058;5699;AAC450v001;pc-5.0
13059;5699;AAC451v001;pc-5.0
13060;5699;AAC452v001;pc-5.0
13061;5699;AAC453v001;pc-5.0
13062;5699;AAC454v001;pc-5.0
13063;5700;AAA270v001;pc-5.0
13064;5700;AAC455v001;pc-5.0
13065;5700;AAC456v001;pc-5.0
13066;5700;AAC457v001;pc-5.0
13067;5700;AAC458v001;pc-5.0
13068;5700;AAC459v001;pc-5.0
13069;5700;AAC460v001;pc-5.0
13070;5700;AAC461v001;pc-5.0
13071;5700;AAC462v001;pc-5.0
13072;5700;AAC463v001;pc-5.0
13073;5700;AAC464v001;pc-5.0
13074;5700;AAC465v001;pc-5.0
13075;5700;AAC466v001;pc-5.0
13076;5700;AAC467v001;pc-5.0
13077;5700;AAC468v001;pc-5.0
13078;5701;AAA270v001;pc-5.0
13079;5701;AAC469v001;pc-5.0
13080;5701;AAC470v001;pc-5.0
13081;5701;AAC471v001;pc-5.0
13082;5701;AAC472v001;pc-5.0
13083;5701;AAC473v001;pc-5.0
13084;5704;AAA270v001;pc-5.0
13085;5704;AAC474v001;pc-5.0
13086;5704;AAC475v001;pc-5.0
13087;5704;AAC476v001;pc-5.0
13088;5704;AAC477v001;pc-5.0
13089;5704;AAC478v001;pc-5.0
13090;5704;AAC479v001;pc-5.0
13091;5704;AAC480v001;pc-5.0
13092;5704;AAC481v001;pc-5.0
13093;5705;AAA094v001;pc-5.0
13094;5705;AAA096v001;pc-5.0
13095;5705;AAA236v001;pc-5.0
13096;5705;AAA253v001;pc-5.0
13097;5705;AAA270v001;pc-5.0
13098;5705;AAC482v001;pc-5.0
13099;5705;AAC483v001;pc-5.0
13100;5705;AAC484v001;pc-5.0
13101;5705;AAC485v001;pc-5.0
13102;5705;AAC486v001;pc-5.0
13103;5710;AAA025v001;pc-5.0
13104;5710;AAA107v001;pc-5.0
13105;5710;AAA270v001;pc-5.0
13106;5710;AAA593v001;pc-5.0
13107;5710;AAC381v001;pc-5.0
13108;5710;AAC432v001;pc-5.0
13109;5710;AAC433v001;pc-5.0
13110;5710;AAC434v001;pc-5.0
13111;5710;AAC435v001;pc-5.0
13112;5710;AAC436v001;pc-5.0
13113;5710;AAC437v001;pc-5.0
13114;5711;AAA270v001;pc-5.0
13115;5711;AAC438v001;pc-5.0
13116;5711;AAC439v001;pc-5.0
13117;5711;AAC440v001;pc-5.0
13118;5711;AAC441v001;pc-5.0
13119;5711;AAC442v001;pc-5.0
13120;5711;AAC443v001;pc-5.0
13121;5711;AAC444v001;pc-5.0
13122;5711;AAC445v001;pc-5.0
13123;5711;AAC446v001;pc-5.0
13124;5711;AAC447v001;pc-5.0
13125;5711;AAC448v001;pc-5.0
13126;5711;AAC449v001;pc-5.0
13127;5711;AAC450v001;pc-5.0
13128;5711;AAC451v001;pc-5.0
13129;5711;AAC452v001;pc-5.0
13130;5711;AAC453v001;pc-5.0
13131;5711;AAC454v001;pc-5.0
13132;5712;AAA270v001;pc-5.0
13133;5712;AAC455v001;pc-5.0
13134;5712;AAC456v001;pc-5.0
13135;5712;AAC457v001;pc-5.0
13136;5712;AAC458v001;pc-5.0
13137;5712;AAC459v001;pc-5.0
13138;5712;AAC460v001;pc-5.0
13139;5712;AAC461v001;pc-5.0
13140;5712;AAC462v001;pc-5.0
13141;5712;AAC463v001;pc-5.0
13142;5712;AAC464v001;pc-5.0
13143;5712;AAC465v001;pc-5.0
13144;5712;AAC466v001;pc-5.0
13145;5712;AAC467v001;pc-5.0
13146;5712;AAC468v001;pc-5.0
13147;5713;AAA270v001;pc-5.0
13148;5713;AAC469v001;pc-5.0
13149;5713;AAC470v001;pc-5.0
13150;5713;AAC471v001;pc-5.0
13151;5713;AAC472v001;pc-5.0
13152;5713;AAC473v001;pc-5.0
13153;5716;AAA270v001;pc-5.0
13154;5716;AAC474v001;pc-5.0
13155;5716;AAC475v001;pc-5.0
13156;5716;AAC476v001;pc-5.0
13157;5716;AAC477v001;pc-5.0
13158;5716;AAC478v001;pc-5.0
13159;5716;AAC479v001;pc-5.0
13160;5716;AAC480v001;pc-5.0
13161;5716;AAC481v001;pc-5.0
13162;5717;AAA094v001;pc-5.0
13163;5717;AAA096v001;pc-5.0
13164;5717;AAA236v001;pc-5.0
13165;5717;AAA253v001;pc-5.0
13166;5717;AAA270v001;pc-5.0
13167;5717;AAC482v001;pc-5.0
13168;5717;AAC483v001;pc-5.0
13169;5717;AAC484v001;pc-5.0
13170;5717;AAC485v001;pc-5.0
13171;5717;AAC486v001;pc-5.0
13172;5722;AAA025v001;pc-5.0
13173;5722;AAA107v001;pc-5.0
13174;5722;AAA270v001;pc-5.0
13175;5722;AAA593v001;pc-5.0
13176;5722;AAC381v001;pc-5.0
13177;5722;AAC432v001;pc-5.0
13178;5722;AAC433v001;pc-5.0
13179;5722;AAC434v001;pc-5.0
13180;5722;AAC435v001;pc-5.0
13181;5722;AAC436v001;pc-5.0
13182;5722;AAC437v001;pc-5.0
13183;5723;AAA270v001;pc-5.0
13184;5723;AAC438v001;pc-5.0
13185;5723;AAC439v001;pc-5.0
13186;5723;AAC440v001;pc-5.0
13187;5723;AAC441v001;pc-5.0
13188;5723;AAC442v001;pc-5.0
13189;5723;AAC443v001;pc-5.0
13190;5723;AAC444v001;pc-5.0
13191;5723;AAC445v001;pc-5.0
13192;5723;AAC446v001;pc-5.0
13193;5723;AAC447v001;pc-5.0
13194;5723;AAC448v001;pc-5.0
13195;5723;AAC449v001;pc-5.0
13196;5723;AAC450v001;pc-5.0
13197;5723;AAC451v001;pc-5.0
13198;5723;AAC452v001;pc-5.0
13199;5723;AAC453v001;pc-5.0
13200;5723;AAC454v001;pc-5.0
13201;5724;AAA270v001;pc-5.0
13202;5724;AAC455v001;pc-5.0
13203;5724;AAC456v001;pc-5.0
13204;5724;AAC457v001;pc-5.0
13205;5724;AAC458v001;pc-5.0
13206;5724;AAC459v001;pc-5.0
13207;5724;AAC460v001;pc-5.0
13208;5724;AAC461v001;pc-5.0
13209;5724;AAC462v001;pc-5.0
13210;5724;AAC463v001;pc-5.0
13211;5724;AAC464v001;pc-5.0
13212;5724;AAC465v001;pc-5.0
13213;5724;AAC466v001;pc-5.0
13214;5724;AAC467v001;pc-5.0
13215;5724;AAC468v001;pc-5.0
13216;5725;AAA270v001;pc-5.0
13217;5725;AAC469v001;pc-5.0
13218;5725;AAC470v001;pc-5.0
13219;5725;AAC471v001;pc-5.0
13220;5725;AAC472v001;pc-5.0
13221;5725;AAC473v001;pc-5.0
13222;5728;AAA270v001;pc-5.0
13223;5728;AAC474v001;pc-5.0
13224;5728;AAC475v001;pc-5.0
13225;5728;AAC476v001;pc-5.0
13226;5728;AAC477v001;pc-5.0
13227;5728;AAC478v001;pc-5.0
13228;5728;AAC479v001;pc-5.0
13229;5728;AAC480v001;pc-5.0
13230;5728;AAC481v001;pc-5.0
13231;5729;AAA094v001;pc-5.0
13232;5729;AAA096v001;pc-5.0
13233;5729;AAA236v001;pc-5.0
13234;5729;AAA253v001;pc-5.0
13235;5729;AAA270v001;pc-5.0
13236;5729;AAC482v001;pc-5.0
13237;5729;AAC483v001;pc-5.0
13238;5729;AAC484v001;pc-5.0
13239;5729;AAC485v001;pc-5.0
13240;5729;AAC486v001;pc-5.0
13241;5734;AAA025v001;pc-5.0
13242;5734;AAA107v001;pc-5.0
13243;5734;AAA270v001;pc-5.0
13244;5734;AAA593v001;pc-5.0
13245;5734;AAC381v001;pc-5.0
13246;5734;AAC433v001;pc-5.0
13247;5734;AAC434v001;pc-5.0
13248;5734;AAC435v001;pc-5.0
13249;5734;AAC436v001;pc-5.0
13250;5734;AAC437v001;pc-5.0
13251;5735;AAA270v001;pc-5.0
13252;5735;AAC438v001;pc-5.0
13253;5735;AAC439v001;pc-5.0
13254;5735;AAC440v001;pc-5.0
13255;5735;AAC441v001;pc-5.0
13256;5735;AAC442v001;pc-5.0
13257;5735;AAC443v001;pc-5.0
13258;5735;AAC444v001;pc-5.0
13259;5735;AAC445v001;pc-5.0
13260;5735;AAC446v001;pc-5.0
13261;5735;AAC447v001;pc-5.0
13262;5735;AAC448v001;pc-5.0
13263;5735;AAC449v001;pc-5.0
13264;5735;AAC450v001;pc-5.0
13265;5735;AAC451v001;pc-5.0
13266;5735;AAC452v001;pc-5.0
13267;5735;AAC453v001;pc-5.0
13268;5735;AAC454v001;pc-5.0
13269;5736;AAA270v001;pc-5.0
13270;5736;AAC455v001;pc-5.0
13271;5736;AAC456v001;pc-5.0
13272;5736;AAC457v001;pc-5.0
13273;5736;AAC458v001;pc-5.0
13274;5736;AAC459v001;pc-5.0
13275;5736;AAC460v001;pc-5.0
13276;5736;AAC461v001;pc-5.0
13277;5736;AAC462v001;pc-5.0
13278;5736;AAC463v001;pc-5.0
13279;5736;AAC464v001;pc-5.0
13280;5736;AAC465v001;pc-5.0
13281;5736;AAC466v001;pc-5.0
13282;5736;AAC467v001;pc-5.0
13283;5736;AAC468v001;pc-5.0
13284;5737;AAA270v001;pc-5.0
13285;5737;AAC469v001;pc-5.0
13286;5737;AAC470v001;pc-5.0
13287;5737;AAC471v001;pc-5.0
13288;5737;AAC472v001;pc-5.0
13289;5737;AAC473v001;pc-5.0
13290;5740;AAA270v001;pc-5.0
13291;5740;AAC474v001;pc-5.0
13292;5740;AAC475v001;pc-5.0
13293;5740;AAC476v001;pc-5.0
13294;5740;AAC477v001;pc-5.0
13295;5740;AAC478v001;pc-5.0
13296;5740;AAC479v001;pc-5.0
13297;5740;AAC480v001;pc-5.0
13298;5740;AAC481v001;pc-5.0
13299;5741;AAA094v001;pc-5.0
13300;5741;AAA096v001;pc-5.0
13301;5741;AAA236v001;pc-5.0
13302;5741;AAA253v001;pc-5.0
13303;5741;AAA270v001;pc-5.0
13304;5741;AAC482v001;pc-5.0
13305;5741;AAC483v001;pc-5.0
13306;5741;AAC484v001;pc-5.0
13307;5741;AAC485v001;pc-5.0
13308;5741;AAC486v001;pc-5.0
13309;5746;AAA025v001;pc-5.0
13310;5746;AAA270v001;pc-5.0
13311;5747;AAA270v001;pc-5.0
13312;5747;AAC438v001;pc-5.0
13313;5747;AAC439v001;pc-5.0
13314;5747;AAC440v001;pc-5.0
13315;5747;AAC441v001;pc-5.0
13316;5747;AAC442v001;pc-5.0
13317;5747;AAC443v001;pc-5.0
13318;5747;AAC444v001;pc-5.0
13319;5747;AAC446v001;pc-5.0
13320;5747;AAC447v001;pc-5.0
13321;5747;AAC448v001;pc-5.0
13322;5747;AAC449v001;pc-5.0
13323;5747;AAC450v001;pc-5.0
13324;5747;AAC451v001;pc-5.0
13325;5747;AAC452v001;pc-5.0
13326;5747;AAC453v001;pc-5.0
13327;5747;AAC454v001;pc-5.0
13328;5748;AAA270v001;pc-5.0
13329;5748;AAC455v001;pc-5.0
13330;5748;AAC456v001;pc-5.0
13331;5748;AAC457v001;pc-5.0
13332;5748;AAC458v001;pc-5.0
13333;5748;AAC459v001;pc-5.0
13334;5748;AAC460v001;pc-5.0
13335;5748;AAC461v001;pc-5.0
13336;5748;AAC462v001;pc-5.0
13337;5748;AAC463v001;pc-5.0
13338;5748;AAC464v001;pc-5.0
13339;5748;AAC465v001;pc-5.0
13340;5748;AAC466v001;pc-5.0
13341;5748;AAC467v001;pc-5.0
13342;5748;AAC468v001;pc-5.0
13343;5749;AAA270v001;pc-5.0
13344;5749;AAC469v001;pc-5.0
13345;5749;AAC470v001;pc-5.0
13346;5749;AAC471v001;pc-5.0
13347;5749;AAC472v001;pc-5.0
13348;5749;AAC473v001;pc-5.0
13349;5752;AAA270v001;pc-5.0
13350;5752;AAC474v001;pc-5.0
13351;5752;AAC475v001;pc-5.0
13352;5752;AAC476v001;pc-5.0
13353;5752;AAC477v001;pc-5.0
13354;5752;AAC478v001;pc-5.0
13355;5752;AAC479v001;pc-5.0
13356;5752;AAC480v001;pc-5.0
13357;5752;AAC481v001;pc-5.0
13358;5753;AAA094v001;pc-5.0
13359;5753;AAA096v001;pc-5.0
13360;5753;AAA236v001;pc-5.0
13361;5753;AAA253v001;pc-5.0
13362;5753;AAA270v001;pc-5.0
13363;5753;AAC482v001;pc-5.0
13364;5753;AAC483v001;pc-5.0
13365;5753;AAC484v001;pc-5.0
13366;5753;AAC485v001;pc-5.0
13367;5753;AAC486v001;pc-5.0
13368;5758;AAA025v001;pc-5.0
13369;5758;AAA270v001;pc-5.0
13370;5759;AAA270v001;pc-5.0
13371;5759;AAC438v001;pc-5.0
13372;5759;AAC439v001;pc-5.0
13373;5759;AAC440v001;pc-5.0
13374;5759;AAC441v001;pc-5.0
13375;5759;AAC442v001;pc-5.0
13376;5759;AAC443v001;pc-5.0
13377;5759;AAC444v001;pc-5.0
13378;5759;AAC445v001;pc-5.0
13379;5759;AAC446v001;pc-5.0
13380;5759;AAC447v001;pc-5.0
13381;5759;AAC448v001;pc-5.0
13382;5759;AAC449v001;pc-5.0
13383;5759;AAC450v001;pc-5.0
13384;5759;AAC451v001;pc-5.0
13385;5759;AAC452v001;pc-5.0
13386;5759;AAC453v001;pc-5.0
13387;5759;AAC454v001;pc-5.0
13388;5760;AAA270v001;pc-5.0
13389;5760;AAC455v001;pc-5.0
13390;5760;AAC456v001;pc-5.0
13391;5760;AAC457v001;pc-5.0
13392;5760;AAC458v001;pc-5.0
13393;5760;AAC459v001;pc-5.0
13394;5760;AAC460v001;pc-5.0
13395;5760;AAC461v001;pc-5.0
13396;5760;AAC462v001;pc-5.0
13397;5760;AAC463v001;pc-5.0
13398;5760;AAC464v001;pc-5.0
13399;5760;AAC465v001;pc-5.0
13400;5760;AAC466v001;pc-5.0
13401;5760;AAC467v001;pc-5.0
13402;5760;AAC468v001;pc-5.0
13403;5761;AAA270v001;pc-5.0
13404;5761;AAC469v001;pc-5.0
13405;5761;AAC470v001;pc-5.0
13406;5761;AAC471v001;pc-5.0
13407;5761;AAC472v001;pc-5.0
13408;5761;AAC473v001;pc-5.0
13409;5764;AAA270v001;pc-5.0
13410;5764;AAC474v001;pc-5.0
13411;5764;AAC475v001;pc-5.0
13412;5764;AAC476v001;pc-5.0
13413;5764;AAC477v001;pc-5.0
13414;5764;AAC478v001;pc-5.0
13415;5764;AAC479v001;pc-5.0
13416;5764;AAC480v001;pc-5.0
13417;5764;AAC481v001;pc-5.0
13418;5765;AAA094v001;pc-5.0
13419;5765;AAA096v001;pc-5.0
13420;5765;AAA236v001;pc-5.0
13421;5765;AAA253v001;pc-5.0
13422;5765;AAA270v001;pc-5.0
13423;5765;AAC482v001;pc-5.0
13424;5765;AAC483v001;pc-5.0
13425;5765;AAC484v001;pc-5.0
13426;5765;AAC485v001;pc-5.0
13427;5765;AAC486v001;pc-5.0
13428;5770;AAA025v001;pc-5.0
13429;5770;AAA270v001;pc-5.0
13430;5771;AAA270v001;pc-5.0
13431;5771;AAC438v001;pc-5.0
13432;5771;AAC439v001;pc-5.0
13433;5771;AAC440v001;pc-5.0
13434;5771;AAC441v001;pc-5.0
13435;5771;AAC442v001;pc-5.0
13436;5771;AAC443v001;pc-5.0
13437;5771;AAC444v001;pc-5.0
13438;5771;AAC445v001;pc-5.0
13439;5771;AAC446v001;pc-5.0
13440;5771;AAC447v001;pc-5.0
13441;5771;AAC448v001;pc-5.0
13442;5771;AAC449v001;pc-5.0
13443;5771;AAC450v001;pc-5.0
13444;5771;AAC451v001;pc-5.0
13445;5771;AAC452v001;pc-5.0
13446;5771;AAC453v001;pc-5.0
13447;5771;AAC454v001;pc-5.0
13448;5772;AAA270v001;pc-5.0
13449;5772;AAC455v001;pc-5.0
13450;5772;AAC456v001;pc-5.0
13451;5772;AAC457v001;pc-5.0
13452;5772;AAC458v001;pc-5.0
13453;5772;AAC459v001;pc-5.0
13454;5772;AAC460v001;pc-5.0
13455;5772;AAC461v001;pc-5.0
13456;5772;AAC462v001;pc-5.0
13457;5772;AAC463v001;pc-5.0
13458;5772;AAC464v001;pc-5.0
13459;5772;AAC465v001;pc-5.0
13460;5772;AAC466v001;pc-5.0
13461;5772;AAC467v001;pc-5.0
13462;5772;AAC468v001;pc-5.0
13463;5773;AAA270v001;pc-5.0
13464;5773;AAC469v001;pc-5.0
13465;5773;AAC470v001;pc-5.0
13466;5773;AAC471v001;pc-5.0
13467;5773;AAC472v001;pc-5.0
13468;5773;AAC473v001;pc-5.0
13469;5776;AAA270v001;pc-5.0
13470;5776;AAC474v001;pc-5.0
13471;5776;AAC475v001;pc-5.0
13472;5776;AAC476v001;pc-5.0
