KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
43210;20456;AAD265v001;8;pc-6.1
43211;20456;AAD933v001;9;pc-6.1
43212;20456;AAD259v001;10;pc-6.1
43213;20456;AAD934v001;11;pc-6.1
43214;20456;AAD281v001;12;pc-6.1
43215;20456;AAD199v001;13;pc-6.1
43216;20456;AAD282v001;14;pc-6.1
43217;20456;AAD200v001;15;pc-6.1
43218;20456;AAD283v001;16;pc-6.1
43219;20456;AAD201v001;17;pc-6.1
43220;20456;AAD278v001;18;pc-6.1
43221;20456;AAD202v001;19;pc-6.1
43222;20456;AAD284v001;20;pc-6.1
43223;20456;AAD203v001;21;pc-6.1
43224;20456;AAD204v001;22;pc-6.1
43225;20456;AAD205v001;23;pc-6.1
43226;20456;AAD285v001;24;pc-6.1
43227;20456;AAD206v001;25;pc-6.1
43228;20456;AAD207v001;26;pc-6.1
43229;20456;AAD279v001;27;pc-6.1
43230;20456;AAD286v001;28;pc-6.1
43231;20456;AAD844v001;29;pc-6.1
43232;20456;AAD287v001;30;pc-6.1
43233;20456;AAD280v001;31;pc-6.1
43234;20456;AAD288v001;32;pc-6.1
43235;20456;AAD289v001;33;pc-6.1
43236;20456;AAD290v001;34;pc-6.1
43237;20456;AAD291v001;35;pc-6.1
43238;20456;AAD292v001;36;pc-6.1
43239;20456;AAA270v001;37;pc-6.1
43240;20457;AAB482v001;1;pc-6.1
43241;20457;AAB483v001;2;pc-6.1
43242;20457;AAB484v001;3;pc-6.1
43243;20457;AAA270v001;4;pc-6.1
43244;20458;AAB666v001;1;pc-6.1
43245;20458;AAB155v001;2;pc-6.1
43246;20458;AAB156v001;3;pc-6.1
43247;20458;AAB157v001;4;pc-6.1
43248;20458;AAB158v001;5;pc-6.1
43249;20458;AAB159v001;6;pc-6.1
43250;20458;AAB668v001;7;pc-6.1
43251;20458;AAB160v001;8;pc-6.1
43252;20458;AAB669v001;9;pc-6.1
43253;20458;AAB161v001;10;pc-6.1
43254;20458;AAB162v001;11;pc-6.1
43255;20458;AAB150v001;12;pc-6.1
43256;20458;AAB255v001;13;pc-6.1
43257;20458;AAB256v001;14;pc-6.1
43258;20458;AAB151v001;15;pc-6.1
43259;20458;AAB670v001;16;pc-6.1
43260;20458;AAB152v001;17;pc-6.1
43261;20458;AAB671v001;18;pc-6.1
43262;20458;AAB153v001;19;pc-6.1
43263;20458;AAB154v001;20;pc-6.1
43264;20458;AAA270v001;21;pc-6.1
43265;20461;AAD929v001;1;pc-6.1
43266;20461;AAD275v001;2;pc-6.1
43267;20461;AAD930v001;3;pc-6.1
43268;20461;AAD276v001;4;pc-6.1
43269;20461;AAD931v001;5;pc-6.1
43270;20461;AAD277v001;6;pc-6.1
43271;20461;AAD932v001;7;pc-6.1
43272;20461;AAD265v001;8;pc-6.1
43273;20461;AAD933v001;9;pc-6.1
43274;20461;AAD259v001;10;pc-6.1
43275;20461;AAD934v001;11;pc-6.1
43276;20461;AAD281v001;12;pc-6.1
43277;20461;AAD199v001;13;pc-6.1
43278;20461;AAD282v001;14;pc-6.1
43279;20461;AAD200v001;15;pc-6.1
43280;20461;AAD283v001;16;pc-6.1
43281;20461;AAD201v001;17;pc-6.1
43282;20461;AAD278v001;18;pc-6.1
43283;20461;AAD202v001;19;pc-6.1
43284;20461;AAD284v001;20;pc-6.1
43285;20461;AAD203v001;21;pc-6.1
43286;20461;AAD204v001;22;pc-6.1
43287;20461;AAD205v001;23;pc-6.1
43288;20461;AAD285v001;24;pc-6.1
43289;20461;AAD206v001;25;pc-6.1
43290;20461;AAD207v001;26;pc-6.1
43291;20461;AAD279v001;27;pc-6.1
43292;20461;AAD286v001;28;pc-6.1
43293;20461;AAD844v001;29;pc-6.1
43294;20461;AAD287v001;30;pc-6.1
43295;20461;AAD280v001;31;pc-6.1
43296;20461;AAD288v001;32;pc-6.1
43297;20461;AAD289v001;33;pc-6.1
43298;20461;AAD290v001;34;pc-6.1
43299;20461;AAD291v001;35;pc-6.1
43300;20461;AAD292v001;36;pc-6.1
43301;20461;AAA270v001;37;pc-6.1
43302;20465;AAB078v001;1;pc-6.1
43303;20465;AAB137v001;2;pc-6.1
43304;20465;AAB641v001;3;pc-6.1
43305;20465;AAA270v001;4;pc-6.1
43306;20466;AAB643v001;1;pc-6.1
43307;20466;AAB644v001;2;pc-6.1
43308;20466;AAB642v001;3;pc-6.1
43309;20466;AAA270v001;4;pc-6.1
43310;20467;AAB647v001;1;pc-6.1
43311;20467;AAB242v001;2;pc-6.1
43312;20467;AAB645v001;3;pc-6.1
43313;20467;AAB646v001;4;pc-6.1
43314;20467;AAA270v001;5;pc-6.1
43315;20469;AAB648v001;1;pc-6.1
43316;20469;AAB652v001;2;pc-6.1
43317;20469;AAB649v001;3;pc-6.1
43318;20469;AAB650v001;4;pc-6.1
43319;20469;AAB651v001;5;pc-6.1
43320;20469;AAB655v001;6;pc-6.1
43321;20469;AAB653v001;7;pc-6.1
43322;20469;AAB654v001;8;pc-6.1
43323;20469;AAB656v001;9;pc-6.1
43324;20469;AAA270v001;10;pc-6.1
43325;20469;AAA008v001;11;pc-6.1
43326;20470;AAB657v001;1;pc-6.1
43327;20470;AAA055v001;2;pc-6.1
43328;20470;AAB658v001;3;pc-6.1
43329;20470;AAB659v001;4;pc-6.1
43330;20470;AAA270v001;5;pc-6.1
43331;20472;AAD929v001;1;pc-6.1
43332;20472;AAD275v001;2;pc-6.1
43333;20472;AAD930v001;3;pc-6.1
43334;20472;AAD276v001;4;pc-6.1
43335;20472;AAD931v001;5;pc-6.1
43336;20472;AAD277v001;6;pc-6.1
43337;20472;AAD932v001;7;pc-6.1
43338;20472;AAD265v001;8;pc-6.1
43339;20472;AAD933v001;9;pc-6.1
43340;20472;AAD259v001;10;pc-6.1
43341;20472;AAD934v001;11;pc-6.1
43342;20472;AAD281v001;12;pc-6.1
43343;20472;AAD199v001;13;pc-6.1
43344;20472;AAD282v001;14;pc-6.1
43345;20472;AAD200v001;15;pc-6.1
43346;20472;AAD283v001;16;pc-6.1
43347;20472;AAD201v001;17;pc-6.1
43348;20472;AAD278v001;18;pc-6.1
43349;20472;AAD202v001;19;pc-6.1
43350;20472;AAD284v001;20;pc-6.1
43351;20472;AAD203v001;21;pc-6.1
43352;20472;AAD204v001;22;pc-6.1
43353;20472;AAD205v001;23;pc-6.1
43354;20472;AAD285v001;24;pc-6.1
43355;20472;AAD206v001;25;pc-6.1
43356;20472;AAD207v001;26;pc-6.1
43357;20472;AAD279v001;27;pc-6.1
43358;20472;AAD286v001;28;pc-6.1
43359;20472;AAD844v001;29;pc-6.1
43360;20472;AAD287v001;30;pc-6.1
43361;20472;AAD280v001;31;pc-6.1
43362;20472;AAD288v001;32;pc-6.1
43363;20472;AAD289v001;33;pc-6.1
43364;20472;AAD290v001;34;pc-6.1
43365;20472;AAD291v001;35;pc-6.1
43366;20472;AAD292v001;36;pc-6.1
43367;20472;AAA270v001;37;pc-6.1
43368;20473;AAB482v001;1;pc-6.1
43369;20473;AAB483v001;2;pc-6.1
43370;20473;AAB484v001;3;pc-6.1
43371;20473;AAA270v001;4;pc-6.1
43372;20474;AAB672v001;1;pc-6.1
43373;20474;AAB673v001;2;pc-6.1
43374;20474;AAB674v001;3;pc-6.1
43375;20474;AAB675v001;4;pc-6.1
43376;20474;AAB676v001;5;pc-6.1
43377;20474;AAB677v001;6;pc-6.1
43378;20474;AAB678v001;7;pc-6.1
43379;20474;AAB679v001;8;pc-6.1
43380;20474;AAB680v001;9;pc-6.1
43381;20474;AAB681v001;10;pc-6.1
43382;20474;AAB682v001;11;pc-6.1
43383;20474;AAB683v001;12;pc-6.1
43384;20474;AAB684v001;13;pc-6.1
43385;20474;AAB685v001;14;pc-6.1
43386;20474;AAB686v001;15;pc-6.1
43387;20474;AAB687v001;16;pc-6.1
43388;20474;AAB688v001;17;pc-6.1
43389;20474;AAB689v001;18;pc-6.1
43390;20474;AAB690v001;19;pc-6.1
43391;20474;AAB691v001;20;pc-6.1
43392;20474;AAB692v001;21;pc-6.1
43393;20474;AAA270v001;22;pc-6.1
43394;20476;AAD929v001;1;pc-6.1
43395;20476;AAD275v001;2;pc-6.1
43396;20476;AAD930v001;3;pc-6.1
43397;20476;AAD276v001;4;pc-6.1
43398;20476;AAD931v001;5;pc-6.1
43399;20476;AAD277v001;6;pc-6.1
43400;20476;AAD932v001;7;pc-6.1
43401;20476;AAD265v001;8;pc-6.1
43402;20476;AAD933v001;9;pc-6.1
43403;20476;AAD259v001;10;pc-6.1
43404;20476;AAD934v001;11;pc-6.1
43405;20476;AAD281v001;12;pc-6.1
43406;20476;AAD199v001;13;pc-6.1
43407;20476;AAD282v001;14;pc-6.1
43408;20476;AAD200v001;15;pc-6.1
43409;20476;AAD283v001;16;pc-6.1
43410;20476;AAD201v001;17;pc-6.1
43411;20476;AAD278v001;18;pc-6.1
43412;20476;AAD202v001;19;pc-6.1
43413;20476;AAD284v001;20;pc-6.1
43414;20476;AAD203v001;21;pc-6.1
43415;20476;AAD204v001;22;pc-6.1
43416;20476;AAD205v001;23;pc-6.1
43417;20476;AAD285v001;24;pc-6.1
43418;20476;AAD206v001;25;pc-6.1
43419;20476;AAD207v001;26;pc-6.1
43420;20476;AAD279v001;27;pc-6.1
43421;20476;AAD286v001;28;pc-6.1
43422;20476;AAD844v001;29;pc-6.1
43423;20476;AAD287v001;30;pc-6.1
43424;20476;AAD280v001;31;pc-6.1
43425;20476;AAD288v001;32;pc-6.1
43426;20476;AAD289v001;33;pc-6.1
43427;20476;AAD290v001;34;pc-6.1
43428;20476;AAD291v001;35;pc-6.1
43429;20476;AAD292v001;36;pc-6.1
43430;20476;AAA270v001;37;pc-6.1
43431;20479;AAB078v001;1;pc-6.1
43432;20479;AAB137v001;2;pc-6.1
43433;20479;AAB641v001;3;pc-6.1
43434;20479;AAA270v001;4;pc-6.1
43435;20480;AAB643v001;1;pc-6.1
43436;20480;AAB644v001;2;pc-6.1
43437;20480;AAB642v001;3;pc-6.1
43438;20480;AAA270v001;4;pc-6.1
43439;20481;AAB647v001;1;pc-6.1
43440;20481;AAB242v001;2;pc-6.1
43441;20481;AAB645v001;3;pc-6.1
43442;20481;AAB646v001;4;pc-6.1
43443;20481;AAA270v001;5;pc-6.1
43444;20483;AAB648v001;1;pc-6.1
43445;20483;AAB652v001;2;pc-6.1
43446;20483;AAB649v001;3;pc-6.1
43447;20483;AAB650v001;4;pc-6.1
43448;20483;AAB651v001;5;pc-6.1
43449;20483;AAB655v001;6;pc-6.1
43450;20483;AAB653v001;7;pc-6.1
43451;20483;AAB654v001;8;pc-6.1
43452;20483;AAB656v001;9;pc-6.1
43453;20483;AAA270v001;10;pc-6.1
43454;20483;AAA008v001;11;pc-6.1
43455;20484;AAB657v001;1;pc-6.1
43456;20484;AAA055v001;2;pc-6.1
43457;20484;AAB658v001;3;pc-6.1
43458;20484;AAB659v001;4;pc-6.1
43459;20484;AAA270v001;5;pc-6.1
43460;20486;AAD929v001;1;pc-6.1
43461;20486;AAD275v001;2;pc-6.1
43462;20486;AAD930v001;3;pc-6.1
43463;20486;AAD276v001;4;pc-6.1
43464;20486;AAD931v001;5;pc-6.1
43465;20486;AAD277v001;6;pc-6.1
43466;20486;AAD932v001;7;pc-6.1
43467;20486;AAD265v001;8;pc-6.1
43468;20486;AAD933v001;9;pc-6.1
43469;20486;AAD259v001;10;pc-6.1
43470;20486;AAD934v001;11;pc-6.1
43471;20486;AAD281v001;12;pc-6.1
43472;20486;AAD199v001;13;pc-6.1
43473;20486;AAD282v001;14;pc-6.1
43474;20486;AAD200v001;15;pc-6.1
43475;20486;AAD283v001;16;pc-6.1
43476;20486;AAD201v001;17;pc-6.1
43477;20486;AAD278v001;18;pc-6.1
43478;20486;AAD202v001;19;pc-6.1
43479;20486;AAD284v001;20;pc-6.1
43480;20486;AAD203v001;21;pc-6.1
43481;20486;AAD204v001;22;pc-6.1
43482;20486;AAD205v001;23;pc-6.1
43483;20486;AAD285v001;24;pc-6.1
43484;20486;AAD206v001;25;pc-6.1
43485;20486;AAD207v001;26;pc-6.1
43486;20486;AAD279v001;27;pc-6.1
43487;20486;AAD286v001;28;pc-6.1
43488;20486;AAD844v001;29;pc-6.1
43489;20486;AAD287v001;30;pc-6.1
43490;20486;AAD280v001;31;pc-6.1
43491;20486;AAD288v001;32;pc-6.1
43492;20486;AAD289v001;33;pc-6.1
43493;20486;AAD290v001;34;pc-6.1
43494;20486;AAD291v001;35;pc-6.1
43495;20486;AAD292v001;36;pc-6.1
43496;20486;AAA270v001;37;pc-6.1
43497;20487;AAB482v001;1;pc-6.1
43498;20487;AAB483v001;2;pc-6.1
43499;20487;AAB484v001;3;pc-6.1
43500;20487;AAA270v001;4;pc-6.1
43501;20488;AAB660v001;1;pc-6.1
43502;20488;AAA270v001;2;pc-6.1
43503;20488;AAA008v001;3;pc-6.1
43504;20489;AAB257v001;1;pc-6.1
43505;20489;AAB259v001;2;pc-6.1
43506;20489;AAB260v001;3;pc-6.1
43507;20489;AAB261v001;4;pc-6.1
43508;20489;AAB262v001;5;pc-6.1
43509;20489;AAB263v001;6;pc-6.1
43510;20489;AAB264v001;7;pc-6.1
43511;20489;AAA270v001;8;pc-6.1
43512;20491;AAD929v001;1;pc-6.1
43513;20491;AAD275v001;2;pc-6.1
43514;20491;AAD930v001;3;pc-6.1
43515;20491;AAD276v001;4;pc-6.1
43516;20491;AAD931v001;5;pc-6.1
43517;20491;AAD277v001;6;pc-6.1
43518;20491;AAD932v001;7;pc-6.1
43519;20491;AAD265v001;8;pc-6.1
43520;20491;AAD933v001;9;pc-6.1
43521;20491;AAD259v001;10;pc-6.1
43522;20491;AAD934v001;11;pc-6.1
43523;20491;AAD281v001;12;pc-6.1
43524;20491;AAD199v001;13;pc-6.1
43525;20491;AAD282v001;14;pc-6.1
43526;20491;AAD200v001;15;pc-6.1
43527;20491;AAD283v001;16;pc-6.1
43528;20491;AAD201v001;17;pc-6.1
43529;20491;AAD278v001;18;pc-6.1
43530;20491;AAD202v001;19;pc-6.1
43531;20491;AAD284v001;20;pc-6.1
43532;20491;AAD203v001;21;pc-6.1
43533;20491;AAD204v001;22;pc-6.1
43534;20491;AAD205v001;23;pc-6.1
43535;20491;AAD285v001;24;pc-6.1
43536;20491;AAD206v001;25;pc-6.1
43537;20491;AAD207v001;26;pc-6.1
43538;20491;AAD279v001;27;pc-6.1
43539;20491;AAD286v001;28;pc-6.1
43540;20491;AAD844v001;29;pc-6.1
43541;20491;AAD287v001;30;pc-6.1
43542;20491;AAD280v001;31;pc-6.1
43543;20491;AAD288v001;32;pc-6.1
43544;20491;AAD289v001;33;pc-6.1
43545;20491;AAD290v001;34;pc-6.1
43546;20491;AAD291v001;35;pc-6.1
43547;20491;AAD292v001;36;pc-6.1
43548;20491;AAA270v001;37;pc-6.1
43024;20433;AAD929v001;1;pc-6.1
43025;20433;AAD275v001;2;pc-6.1
43026;20433;AAD930v001;3;pc-6.1
43027;20433;AAD276v001;4;pc-6.1
43028;20433;AAD931v001;5;pc-6.1
43029;20433;AAD277v001;6;pc-6.1
43030;20433;AAD932v001;7;pc-6.1
43031;20433;AAD265v001;8;pc-6.1
43032;20433;AAD933v001;9;pc-6.1
43033;20433;AAD259v001;10;pc-6.1
43034;20433;AAD934v001;11;pc-6.1
43035;20433;AAD281v001;12;pc-6.1
43036;20433;AAD199v001;13;pc-6.1
43037;20433;AAD282v001;14;pc-6.1
43038;20433;AAD200v001;15;pc-6.1
43039;20433;AAD283v001;16;pc-6.1
43040;20433;AAD201v001;17;pc-6.1
43041;20433;AAD278v001;18;pc-6.1
43042;20433;AAD202v001;19;pc-6.1
43043;20433;AAD284v001;20;pc-6.1
43044;20433;AAD203v001;21;pc-6.1
43045;20433;AAD204v001;22;pc-6.1
43046;20433;AAD205v001;23;pc-6.1
43047;20433;AAD285v001;24;pc-6.1
43048;20433;AAD206v001;25;pc-6.1
43049;20433;AAD207v001;26;pc-6.1
43050;20433;AAD279v001;27;pc-6.1
43051;20433;AAD286v001;28;pc-6.1
43052;20433;AAD844v001;29;pc-6.1
43053;20433;AAD287v001;30;pc-6.1
43054;20433;AAD280v001;31;pc-6.1
43055;20433;AAD288v001;32;pc-6.1
43056;20433;AAD289v001;33;pc-6.1
43057;20433;AAD290v001;34;pc-6.1
43058;20433;AAD291v001;35;pc-6.1
43059;20433;AAD292v001;36;pc-6.1
43060;20433;AAA270v001;37;pc-6.1
43061;20434;EAC421v001;1;pc-6.1
43062;20434;EAC420v001;2;pc-6.1
43063;20434;AAA270v001;3;pc-6.1
43064;20434;AAA008v001;4;pc-6.1
43065;20435;AAB657v001;1;pc-6.1
43066;20435;AAA055v001;2;pc-6.1
43067;20435;AAB658v001;3;pc-6.1
43068;20435;AAB659v001;4;pc-6.1
43069;20435;EAC422v001;5;pc-6.1
43070;20435;AAA270v001;6;pc-6.1
43071;20436;AAB648v001;1;pc-6.1
43072;20436;AAB652v001;2;pc-6.1
43073;20436;AAB649v001;3;pc-6.1
43074;20436;AAB650v001;4;pc-6.1
43075;20436;AAB651v001;5;pc-6.1
43076;20436;AAB655v001;6;pc-6.1
43077;20436;AAB653v001;7;pc-6.1
43078;20436;AAB654v001;8;pc-6.1
43079;20436;AAB656v001;9;pc-6.1
43080;20436;AAA270v001;10;pc-6.1
43081;20436;AAA008v001;11;pc-6.1
43082;20437;AAB482v001;1;pc-6.1
43083;20437;AAB483v001;2;pc-6.1
43084;20437;AAB484v001;3;pc-6.1
43085;20437;AAA270v001;4;pc-6.1
43086;20439;AAD929v001;1;pc-6.1
43087;20439;AAD275v001;2;pc-6.1
43088;20439;AAD930v001;3;pc-6.1
43089;20439;AAD276v001;4;pc-6.1
43090;20439;AAD931v001;5;pc-6.1
43091;20439;AAD277v001;6;pc-6.1
43092;20439;AAD932v001;7;pc-6.1
43093;20439;AAD265v001;8;pc-6.1
43094;20439;AAD933v001;9;pc-6.1
43095;20439;AAD259v001;10;pc-6.1
43096;20439;AAD934v001;11;pc-6.1
43097;20439;AAD281v001;12;pc-6.1
43098;20439;AAD199v001;13;pc-6.1
43099;20439;AAD282v001;14;pc-6.1
43100;20439;AAD200v001;15;pc-6.1
43101;20439;AAD283v001;16;pc-6.1
43102;20439;AAD201v001;17;pc-6.1
43103;20439;AAD278v001;18;pc-6.1
43104;20439;AAD202v001;19;pc-6.1
43105;20439;AAD284v001;20;pc-6.1
43106;20439;AAD203v001;21;pc-6.1
43107;20439;AAD204v001;22;pc-6.1
43108;20439;AAD205v001;23;pc-6.1
43109;20439;AAD285v001;24;pc-6.1
43110;20439;AAD206v001;25;pc-6.1
43111;20439;AAD207v001;26;pc-6.1
43112;20439;AAD279v001;27;pc-6.1
43113;20439;AAD286v001;28;pc-6.1
43114;20439;AAD844v001;29;pc-6.1
43115;20439;AAD287v001;30;pc-6.1
43116;20439;AAD280v001;31;pc-6.1
43117;20439;AAD288v001;32;pc-6.1
43118;20439;AAD289v001;33;pc-6.1
43119;20439;AAD290v001;34;pc-6.1
43120;20439;AAD291v001;35;pc-6.1
43121;20439;AAD292v001;36;pc-6.1
43122;20439;AAA270v001;37;pc-6.1
43123;20442;AAD929v001;1;pc-6.1
43124;20442;AAD275v001;2;pc-6.1
43125;20442;AAD930v001;3;pc-6.1
43126;20442;AAD276v001;4;pc-6.1
43127;20442;AAD931v001;5;pc-6.1
43128;20442;AAD277v001;6;pc-6.1
43129;20442;AAD932v001;7;pc-6.1
43130;20442;AAD265v001;8;pc-6.1
43131;20442;AAD933v001;9;pc-6.1
43132;20442;AAD259v001;10;pc-6.1
43133;20442;AAD934v001;11;pc-6.1
43134;20442;AAD281v001;12;pc-6.1
43135;20442;AAD199v001;13;pc-6.1
43136;20442;AAD282v001;14;pc-6.1
43137;20442;AAD200v001;15;pc-6.1
43138;20442;AAD283v001;16;pc-6.1
43139;20442;AAD201v001;17;pc-6.1
43140;20442;AAD278v001;18;pc-6.1
43141;20442;AAD202v001;19;pc-6.1
43142;20442;AAD284v001;20;pc-6.1
43143;20442;AAD203v001;21;pc-6.1
43144;20442;AAD204v001;22;pc-6.1
43145;20442;AAD205v001;23;pc-6.1
43146;20442;AAD285v001;24;pc-6.1
43147;20442;AAD206v001;25;pc-6.1
43148;20442;AAD207v001;26;pc-6.1
43149;20442;AAD279v001;27;pc-6.1
43150;20442;AAD286v001;28;pc-6.1
43151;20442;AAD844v001;29;pc-6.1
43152;20442;AAD287v001;30;pc-6.1
43153;20442;AAD280v001;31;pc-6.1
43154;20442;AAD288v001;32;pc-6.1
43155;20442;AAD289v001;33;pc-6.1
43156;20442;AAD290v001;34;pc-6.1
43157;20442;AAD291v001;35;pc-6.1
43158;20442;AAD292v001;36;pc-6.1
43159;20442;AAA270v001;37;pc-6.1
43160;20443;AAB078v001;1;pc-6.1
43161;20443;AAB137v001;2;pc-6.1
43162;20443;EAC423v001;3;pc-6.1
43163;20443;AAB641v001;4;pc-6.1
43164;20443;AAA270v001;5;pc-6.1
43165;20446;AAB647v001;1;pc-6.1
43166;20446;AAB242v001;2;pc-6.1
43167;20446;AAB645v001;3;pc-6.1
43168;20446;AAB646v001;4;pc-6.1
43169;20446;AAA270v001;5;pc-6.1
43170;20447;AAB643v001;1;pc-6.1
43171;20447;AAB642v001;2;pc-6.1
43172;20447;AAA270v001;3;pc-6.1
42910;20418;AAA660v001;1;pc-6.1
42911;20418;AAA661v001;2;pc-6.1
42912;20418;AAA287v001;3;pc-6.1
42913;20418;AAA594v001;4;pc-6.1
42914;20418;AAB172v001;5;pc-6.1
42915;20418;AAB694v001;6;pc-6.1
42916;20418;AAA595v001;7;pc-6.1
42917;20418;AAB695v001;8;pc-6.1
42918;20418;AAA270v001;9;pc-6.1
42919;20419;AAB657v001;1;pc-6.1
42920;20419;AAA055v001;2;pc-6.1
42921;20419;AAB658v001;3;pc-6.1
42922;20419;AAB659v001;4;pc-6.1
42923;20419;AAA270v001;5;pc-6.1
42924;20420;AAB648v001;1;pc-6.1
42925;20420;AAB652v001;2;pc-6.1
42926;20420;AAB649v001;3;pc-6.1
42927;20420;AAB650v001;4;pc-6.1
42928;20420;AAB651v001;5;pc-6.1
42929;20420;AAB655v001;6;pc-6.1
42930;20420;AAB653v001;7;pc-6.1
42931;20420;AAB654v001;8;pc-6.1
42932;20420;AAB656v001;9;pc-6.1
42933;20420;AAA270v001;10;pc-6.1
42934;20420;AAA008v001;11;pc-6.1
42935;20421;AAB482v001;1;pc-6.1
42936;20421;AAB483v001;2;pc-6.1
42937;20421;AAB484v001;3;pc-6.1
42938;20421;AAA270v001;4;pc-6.1
42939;20423;AAD929v001;1;pc-6.1
42940;20423;AAD275v001;2;pc-6.1
42941;20423;AAD930v001;3;pc-6.1
42942;20423;AAD276v001;4;pc-6.1
42943;20423;AAD931v001;5;pc-6.1
42944;20423;AAD277v001;6;pc-6.1
42945;20423;AAD932v001;7;pc-6.1
42946;20423;AAD265v001;8;pc-6.1
42947;20423;AAD933v001;9;pc-6.1
42948;20423;AAD259v001;10;pc-6.1
42949;20423;AAD934v001;11;pc-6.1
42950;20423;AAD281v001;12;pc-6.1
42951;20423;AAD199v001;13;pc-6.1
42952;20423;AAD282v001;14;pc-6.1
42953;20423;AAD200v001;15;pc-6.1
42954;20423;AAD283v001;16;pc-6.1
42955;20423;AAD201v001;17;pc-6.1
42956;20423;AAD278v001;18;pc-6.1
42957;20423;AAD202v001;19;pc-6.1
42958;20423;AAD284v001;20;pc-6.1
42959;20423;AAD203v001;21;pc-6.1
42960;20423;AAD204v001;22;pc-6.1
42961;20423;AAD205v001;23;pc-6.1
42962;20423;AAD285v001;24;pc-6.1
42963;20423;AAD206v001;25;pc-6.1
42964;20423;AAD207v001;26;pc-6.1
42965;20423;AAD279v001;27;pc-6.1
42966;20423;AAD286v001;28;pc-6.1
42967;20423;AAD844v001;29;pc-6.1
42968;20423;AAD287v001;30;pc-6.1
42969;20423;AAD280v001;31;pc-6.1
42970;20423;AAD288v001;32;pc-6.1
42971;20423;AAD289v001;33;pc-6.1
42972;20423;AAD290v001;34;pc-6.1
42973;20423;AAD291v001;35;pc-6.1
42974;20423;AAD292v001;36;pc-6.1
42975;20423;AAA270v001;37;pc-6.1
42976;20426;AAD929v001;1;pc-6.1
42977;20426;AAD275v001;2;pc-6.1
42978;20426;AAD930v001;3;pc-6.1
42979;20426;AAD276v001;4;pc-6.1
42980;20426;AAD931v001;5;pc-6.1
42981;20426;AAD277v001;6;pc-6.1
42982;20426;AAD932v001;7;pc-6.1
42983;20426;AAD265v001;8;pc-6.1
42984;20426;AAD933v001;9;pc-6.1
42985;20426;AAD259v001;10;pc-6.1
42986;20426;AAD934v001;11;pc-6.1
42987;20426;AAD281v001;12;pc-6.1
42988;20426;AAD199v001;13;pc-6.1
42989;20426;AAD282v001;14;pc-6.1
42990;20426;AAD200v001;15;pc-6.1
42991;20426;AAD283v001;16;pc-6.1
42992;20426;AAD201v001;17;pc-6.1
42993;20426;AAD278v001;18;pc-6.1
42994;20426;AAD202v001;19;pc-6.1
42995;20426;AAD284v001;20;pc-6.1
42996;20426;AAD203v001;21;pc-6.1
42997;20426;AAD204v001;22;pc-6.1
42998;20426;AAD205v001;23;pc-6.1
42999;20426;AAD285v001;24;pc-6.1
43000;20426;AAD206v001;25;pc-6.1
43001;20426;AAD207v001;26;pc-6.1
43002;20426;AAD279v001;27;pc-6.1
43003;20426;AAD286v001;28;pc-6.1
43004;20426;AAD844v001;29;pc-6.1
43005;20426;AAD287v001;30;pc-6.1
43006;20426;AAD280v001;31;pc-6.1
43007;20426;AAD288v001;32;pc-6.1
43008;20426;AAD289v001;33;pc-6.1
43009;20426;AAD290v001;34;pc-6.1
43010;20426;AAD291v001;35;pc-6.1
43011;20426;AAD292v001;36;pc-6.1
43012;20426;AAA270v001;37;pc-6.1
43013;20427;AAB641v001;1;pc-6.1
43014;20427;AAA270v001;2;pc-6.1
43015;20429;AAB647v001;1;pc-6.1
43016;20429;AAB242v001;2;pc-6.1
43017;20429;AAB645v001;3;pc-6.1
43018;20429;AAB646v001;4;pc-6.1
43019;20429;AAA270v001;5;pc-6.1
43020;20430;AAB643v001;1;pc-6.1
43021;20430;AAB644v001;2;pc-6.1
43022;20430;AAB642v001;3;pc-6.1
43023;20430;AAA270v001;4;pc-6.1
44171;20569;AAB078v001;1;pc-6.1
44172;20569;AAB137v001;2;pc-6.1
44173;20569;AAB641v001;3;pc-6.1
44174;20569;AAA270v001;4;pc-6.1
44175;20570;AAB647v001;1;pc-6.1
44176;20570;AAB242v001;2;pc-6.1
44177;20570;AAB645v001;3;pc-6.1
44178;20570;AAB646v001;4;pc-6.1
44179;20570;AAA270v001;5;pc-6.1
44180;20571;AAB643v001;1;pc-6.1
44181;20571;AAB644v001;2;pc-6.1
44182;20571;AAB642v001;3;pc-6.1
44183;20571;AAA270v001;4;pc-6.1
44184;20573;AAB648v001;1;pc-6.1
44185;20573;AAB652v001;2;pc-6.1
44186;20573;AAB649v001;3;pc-6.1
44187;20573;AAB650v001;4;pc-6.1
44188;20573;AAB651v001;5;pc-6.1
44189;20573;AAB655v001;6;pc-6.1
44190;20573;AAB653v001;7;pc-6.1
44191;20573;AAB654v001;8;pc-6.1
44192;20573;AAB656v001;9;pc-6.1
44193;20573;AAA270v001;10;pc-6.1
44194;20573;AAA008v001;11;pc-6.1
44195;20574;AAB657v001;1;pc-6.1
44196;20574;AAA055v001;2;pc-6.1
44197;20574;AAB658v001;3;pc-6.1
44198;20574;AAB659v001;4;pc-6.1
44199;20574;AAA270v001;5;pc-6.1
44200;20576;AAD929v001;1;pc-6.1
44201;20576;AAD275v001;2;pc-6.1
