KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr_Wert_de;Klassifikationssystem_ID
41865;19594;EAC761v001;9;pc-7.0
41866;19594;EAC763v001;10;pc-7.0
41867;19594;EAC771v001;11;pc-7.0
41868;19594;EAC774v001;12;pc-7.0
41869;19594;EAC767v001;13;pc-7.0
41870;19594;EAC770v001;14;pc-7.0
41871;19594;EAC766v001;15;pc-7.0
41872;19594;EAC756v001;16;pc-7.0
41873;19594;EAC759v001;17;pc-7.0
41874;19594;EAC760v001;18;pc-7.0
41875;19594;EAC773v001;19;pc-7.0
41876;19594;EAC772v001;20;pc-7.0
41877;19594;EAC758v001;21;pc-7.0
41878;19594;EAC764v001;22;pc-7.0
41879;19594;EAC753v001;23;pc-7.0
41880;19594;EAC776v001;24;pc-7.0
41881;19594;EAC768v001;25;pc-7.0
41882;19594;EAC765v001;26;pc-7.0
41883;19594;AAA270v001;27;pc-7.0
41884;19596;AAB719v001;1;pc-7.0
41885;19596;AAB641v001;2;pc-7.0
41886;19596;AAA270v001;3;pc-7.0
41887;19599;EAC780v001;1;pc-7.0
41888;19599;EAC777v001;2;pc-7.0
41889;19599;EAC792v001;3;pc-7.0
41890;19599;EAC785v001;4;pc-7.0
41891;19599;EAC798v001;5;pc-7.0
41892;19599;EAC784v001;6;pc-7.0
41893;19599;EAC786v001;7;pc-7.0
41894;19599;EAC794v001;8;pc-7.0
41895;19599;EAC797v001;9;pc-7.0
41896;19599;EAC790v001;10;pc-7.0
41897;19599;EAC793v001;11;pc-7.0
41898;19599;EAC781v001;12;pc-7.0
41899;19599;EAC778v001;13;pc-7.0
41900;19599;EAC789v001;14;pc-7.0
41901;19599;EAC782v001;15;pc-7.0
41902;19599;EAC783v001;16;pc-7.0
41903;19599;EAC796v001;17;pc-7.0
41904;19599;EAC795v001;18;pc-7.0
41905;19599;EAC787v001;19;pc-7.0
41906;19599;EAC779v001;20;pc-7.0
41907;19599;EAC799v001;21;pc-7.0
41908;19599;EAC791v001;22;pc-7.0
41909;19599;EAC788v001;23;pc-7.0
41910;19599;AAA270v001;24;pc-7.0
41911;19604;AAA445v001;1;pc-7.0
41912;19604;AAA270v001;2;pc-7.0
41913;19609;AAA442v001;1;pc-7.0
41914;19609;AAA446v001;2;pc-7.0
41915;19609;AAA447v001;3;pc-7.0
41916;19609;AAA445v001;4;pc-7.0
41917;19609;AAA011v001;5;pc-7.0
41918;19609;AAA110v001;6;pc-7.0
41919;19609;AAA270v001;7;pc-7.0
41920;19610;AAE241v001;1;pc-7.0
41921;19610;AAA270v001;2;pc-7.0
41922;19610;AAA008v001;3;pc-7.0
41923;19616;AAA660v001;1;pc-7.0
41924;19616;AAA270v001;2;pc-7.0
41925;19623;AAA013v001;1;pc-7.0
41926;19623;AAA011v001;2;pc-7.0
41927;19623;AAA270v001;3;pc-7.0
41928;19628;AAA443v001;1;pc-7.0
41929;19628;AAA442v001;2;pc-7.0
41930;19628;AAA446v001;3;pc-7.0
41931;19628;AAA447v001;4;pc-7.0
41932;19628;AAA445v001;5;pc-7.0
41933;19628;AAA441v001;6;pc-7.0
41934;19628;AAA011v001;7;pc-7.0
41935;19628;AAA444v001;8;pc-7.0
41936;19628;AAA024v001;9;pc-7.0
41937;19628;AAA263v001;10;pc-7.0
41938;19628;AAA110v001;11;pc-7.0
41939;19628;AAA440v001;12;pc-7.0
41940;19628;AAA270v001;13;pc-7.0
41941;19634;AAA443v001;1;pc-7.0
41942;19634;AAA442v001;2;pc-7.0
41943;19634;AAA446v001;3;pc-7.0
41944;19634;AAA447v001;4;pc-7.0
41945;19634;AAA445v001;5;pc-7.0
41946;19634;AAA441v001;6;pc-7.0
41947;19634;AAA011v001;7;pc-7.0
41948;19634;AAA110v001;8;pc-7.0
41949;19634;AAA440v001;9;pc-7.0
41950;19634;AAA270v001;10;pc-7.0
41951;19646;AAA442v001;1;pc-7.0
41952;19646;AAA447v001;2;pc-7.0
41953;19646;AAA441v001;3;pc-7.0
41954;19646;AAA444v001;4;pc-7.0
41955;19646;AAA270v001;5;pc-7.0
41956;19647;AAE240v001;1;pc-7.0
41957;19647;AAA270v001;2;pc-7.0
41958;19647;AAA008v001;3;pc-7.0
41959;19652;AAA442v001;1;pc-7.0
41960;19652;AAA446v001;2;pc-7.0
41961;19652;AAA447v001;3;pc-7.0
41962;19652;AAA445v001;4;pc-7.0
41963;19652;AAA011v001;5;pc-7.0
41964;19652;AAA110v001;6;pc-7.0
41965;19652;AAA270v001;7;pc-7.0
41966;19653;AAE242v001;1;pc-7.0
41967;19653;AAA270v001;2;pc-7.0
41968;19653;AAA008v001;3;pc-7.0
41969;19665;AAA442v001;1;pc-7.0
41970;19665;AAA446v001;2;pc-7.0
41971;19665;AAA447v001;3;pc-7.0
41972;19665;AAA445v001;4;pc-7.0
41973;19665;AAA441v001;5;pc-7.0
41974;19665;AAA011v001;6;pc-7.0
41975;19665;AAA110v001;7;pc-7.0
41976;19665;AAA270v001;8;pc-7.0
41977;19666;AAE239v001;1;pc-7.0
41978;19666;AAA270v001;2;pc-7.0
41979;19666;AAA008v001;3;pc-7.0
41980;19718;AAA508v001;1;pc-7.0
41981;19718;AAA091v001;2;pc-7.0
41982;19718;AAA270v001;3;pc-7.0
41983;19744;EAH135v001;1;pc-7.0
41984;19749;EAC608v001;1;pc-7.0
41985;19749;EAC607v001;2;pc-7.0
41986;19749;EAC609v001;3;pc-7.0
41987;19749;AAA270v001;4;pc-7.0
41988;19757;AAB383v001;1;pc-7.0
41989;19757;AAB384v001;2;pc-7.0
41990;19757;AAA069v001;3;pc-7.0
41991;19757;AAA270v001;4;pc-7.0
41992;19760;AAB380v001;1;pc-7.0
41993;19760;AAA405v001;2;pc-7.0
41994;19760;AAB378v001;3;pc-7.0
41995;19760;AAB379v001;4;pc-7.0
41996;19760;AAB381v001;5;pc-7.0
41997;19760;AAB382v001;6;pc-7.0
41998;19760;AAA270v001;7;pc-7.0
41999;19762;AAA069v001;1;pc-7.0
42000;19762;AAB377v001;2;pc-7.0
42001;19762;AAA270v001;3;pc-7.0
42002;19767;AAB383v001;1;pc-7.0
42003;19767;AAB384v001;2;pc-7.0
42004;19767;AAA270v001;3;pc-7.0
42005;19776;AAB421v001;1;pc-7.0
42006;19776;AAA068v001;2;pc-7.0
42007;19776;AAA025v001;3;pc-7.0
42008;19776;AAA411v001;4;pc-7.0
42009;19776;AAA210v001;5;pc-7.0
42010;19776;AAA113v001;6;pc-7.0
42011;19776;AAA067v001;7;pc-7.0
42012;19776;AAB311v001;8;pc-7.0
42013;19776;AAB422v001;9;pc-7.0
42014;19776;AAA270v001;10;pc-7.0
42015;19778;AAB399v001;1;pc-7.0
42016;19778;AAB397v001;2;pc-7.0
42017;19778;AAB398v001;3;pc-7.0
42018;19778;AAA270v001;4;pc-7.0
42019;19780;AAB383v001;1;pc-7.0
42020;19780;AAB386v001;2;pc-7.0
42021;19780;AAB384v001;3;pc-7.0
42022;19780;AAA069v001;4;pc-7.0
42023;19780;AAB387v001;5;pc-7.0
42024;19780;AAA270v001;6;pc-7.0
42025;19781;AAB385v001;1;pc-7.0
42026;19781;AAA270v001;2;pc-7.0
42027;19781;AAA008v001;3;pc-7.0
42028;19785;AAB383v001;1;pc-7.0
42029;19785;AAB386v001;2;pc-7.0
42030;19785;AAB384v001;3;pc-7.0
42031;19785;AAA069v001;4;pc-7.0
42032;19785;AAB387v001;5;pc-7.0
42033;19785;AAA270v001;6;pc-7.0
42034;19789;AAB389v001;1;pc-7.0
42035;19789;AAB390v001;2;pc-7.0
42036;19789;AAB388v001;3;pc-7.0
42037;19789;AAA687v001;4;pc-7.0
42038;19789;AAA270v001;5;pc-7.0
42039;19792;AAB383v001;1;pc-7.0
42040;19792;AAB386v001;2;pc-7.0
42041;19792;AAB384v001;3;pc-7.0
42042;19792;AAA069v001;4;pc-7.0
42043;19792;AAB387v001;5;pc-7.0
42044;19792;AAA270v001;6;pc-7.0
42045;19796;AAB383v001;1;pc-7.0
42046;19796;AAB384v001;2;pc-7.0
42047;19796;AAA069v001;3;pc-7.0
42048;19796;AAA270v001;4;pc-7.0
42049;19799;AAB383v001;1;pc-7.0
42050;19799;AAB384v001;2;pc-7.0
42051;19799;AAA069v001;3;pc-7.0
42052;19799;AAA270v001;4;pc-7.0
42053;19808;AAB393v001;1;pc-7.0
42054;19808;AAA270v001;2;pc-7.0
42055;19808;AAA008v001;3;pc-7.0
42056;19812;AAB383v001;1;pc-7.0
42057;19812;AAB384v001;2;pc-7.0
42058;19812;AAA069v001;3;pc-7.0
42059;19812;AAA270v001;4;pc-7.0
42060;19813;AAB392v001;1;pc-7.0
42061;19813;AAB391v001;2;pc-7.0
42062;19813;AAA270v001;3;pc-7.0
42063;19814;AAB383v001;1;pc-7.0
42064;19814;AAB395v001;2;pc-7.0
42065;19814;AAB394v001;3;pc-7.0
42066;19814;AAA270v001;4;pc-7.0
42067;19816;AAB456v001;1;pc-7.0
42068;19816;AAA270v001;2;pc-7.0
42069;19816;AAA008v001;3;pc-7.0
42070;19818;AAB416v001;1;pc-7.0
42071;19818;AAB399v001;2;pc-7.0
42072;19818;AAB413v001;3;pc-7.0
42073;19818;AAB414v001;4;pc-7.0
42074;19818;AAB415v001;5;pc-7.0
42075;19818;AAB398v001;6;pc-7.0
42076;19818;AAA270v001;7;pc-7.0
42077;19819;AAB383v001;1;pc-7.0
42078;19819;AAB386v001;2;pc-7.0
42079;19819;AAA068v001;3;pc-7.0
42080;19819;AAB384v001;4;pc-7.0
42081;19819;AAA069v001;5;pc-7.0
42082;19819;AAB387v001;6;pc-7.0
42083;19819;AAA270v001;7;pc-7.0
42084;19822;AAB486v001;1;pc-7.0
42085;19822;AAB488v001;2;pc-7.0
42086;19822;AAB487v001;3;pc-7.0
42087;19822;AAA270v001;4;pc-7.0
42088;19824;AAB416v001;1;pc-7.0
42089;19824;AAB413v001;2;pc-7.0
42090;19824;AAB414v001;3;pc-7.0
42091;19824;AAB415v001;4;pc-7.0
42092;19824;AAA270v001;5;pc-7.0
42093;19825;AAB383v001;1;pc-7.0
42094;19825;AAB386v001;2;pc-7.0
42095;19825;AAA068v001;3;pc-7.0
42096;19825;AAB384v001;4;pc-7.0
42097;19825;AAA069v001;5;pc-7.0
42098;19825;AAA270v001;6;pc-7.0
42099;19828;AAB396v001;1;pc-7.0
42100;19828;AAA270v001;2;pc-7.0
42101;19828;AAA008v001;3;pc-7.0
42102;19829;AAB399v001;1;pc-7.0
42103;19829;AAB397v001;2;pc-7.0
42104;19829;AAB398v001;3;pc-7.0
42105;19829;AAA270v001;4;pc-7.0
42106;19833;AAB383v001;1;pc-7.0
42107;19833;AAB386v001;2;pc-7.0
42108;19833;AAB384v001;3;pc-7.0
42109;19833;AAA069v001;4;pc-7.0
42110;19833;AAB387v001;5;pc-7.0
42111;19833;AAA270v001;6;pc-7.0
42112;19834;AAB383v001;1;pc-7.0
42113;19834;AAB395v001;2;pc-7.0
42114;19834;AAB394v001;3;pc-7.0
42115;19834;AAA270v001;4;pc-7.0
42116;19836;AAB486v001;1;pc-7.0
42117;19836;AAB488v001;2;pc-7.0
42118;19836;AAB487v001;3;pc-7.0
42119;19836;AAA270v001;4;pc-7.0
42120;19838;AAB416v001;1;pc-7.0
42121;19838;AAB413v001;2;pc-7.0
42122;19838;AAB414v001;3;pc-7.0
42123;19838;AAB415v001;4;pc-7.0
42124;19838;AAA270v001;5;pc-7.0
42125;19839;AAB383v001;1;pc-7.0
42126;19839;AAB386v001;2;pc-7.0
42127;19839;AAA068v001;3;pc-7.0
42128;19839;AAB384v001;4;pc-7.0
42129;19839;AAA069v001;5;pc-7.0
42130;19839;AAA270v001;6;pc-7.0
42131;19843;AAB400v001;1;pc-7.0
42132;19843;AAA270v001;2;pc-7.0
42133;19843;AAA008v001;3;pc-7.0
42134;19844;AAB399v001;1;pc-7.0
42135;19844;AAB397v001;2;pc-7.0
42136;19844;AAB398v001;3;pc-7.0
42137;19844;AAA270v001;4;pc-7.0
42138;19846;AAB383v001;1;pc-7.0
42139;19846;AAB386v001;2;pc-7.0
42140;19846;AAB384v001;3;pc-7.0
42141;19846;AAA069v001;4;pc-7.0
42142;19846;AAB387v001;5;pc-7.0
42143;19846;AAA270v001;6;pc-7.0
42144;19847;AAB401v001;1;pc-7.0
42145;19847;AAB402v001;2;pc-7.0
42146;19847;AAB403v001;3;pc-7.0
42147;19847;AAB404v001;4;pc-7.0
42148;19847;AAB406v001;5;pc-7.0
42149;19847;AAB379v001;6;pc-7.0
42150;19847;AAB405v001;7;pc-7.0
42151;19847;AAA270v001;8;pc-7.0
42152;19849;AAB383v001;1;pc-7.0
42153;19849;AAB384v001;2;pc-7.0
42154;19849;AAA069v001;3;pc-7.0
42155;19849;AAA270v001;4;pc-7.0
42156;19851;AAB401v001;1;pc-7.0
42157;19851;AAB402v001;2;pc-7.0
42158;19851;AAB407v001;3;pc-7.0
42159;19851;AAB403v001;4;pc-7.0
42160;19851;AAB404v001;5;pc-7.0
42161;19851;AAB379v001;6;pc-7.0
42162;19851;AAB405v001;7;pc-7.0
42163;19851;AAA270v001;8;pc-7.0
42164;19854;AAB383v001;1;pc-7.0
42165;19854;AAB384v001;2;pc-7.0
42166;19854;AAA069v001;3;pc-7.0
42167;19854;AAA270v001;4;pc-7.0
42168;19857;AAB408v001;1;pc-7.0
42169;19857;AAA011v001;2;pc-7.0
42170;19857;AAA270v001;3;pc-7.0
42171;19861;AAB383v001;1;pc-7.0
42172;19861;AAB384v001;2;pc-7.0
42173;19861;AAA069v001;3;pc-7.0
42174;19861;AAA270v001;4;pc-7.0
42175;19862;AAB409v001;1;pc-7.0
42176;19862;AAB410v001;2;pc-7.0
42177;19862;AAA270v001;3;pc-7.0
42178;19863;AAA431v001;1;pc-7.0
42179;19863;AAA430v001;2;pc-7.0
42180;19863;AAA270v001;3;pc-7.0
42181;19867;AAB417v001;1;pc-7.0
42182;19867;AAA270v001;2;pc-7.0
42183;19867;AAA008v001;3;pc-7.0
42184;19868;AAB416v001;1;pc-7.0
42185;19868;AAB399v001;2;pc-7.0
42186;19868;AAB413v001;3;pc-7.0
42187;19868;AAB414v001;4;pc-7.0
42188;19868;AAB415v001;5;pc-7.0
42189;19868;AAB398v001;6;pc-7.0
42190;19868;AAA270v001;7;pc-7.0
42191;19870;AAB383v001;1;pc-7.0
42192;19870;AAB386v001;2;pc-7.0
42193;19870;AAA068v001;3;pc-7.0
42194;19870;AAB384v001;4;pc-7.0
42195;19870;AAA069v001;5;pc-7.0
42196;19870;AAB387v001;6;pc-7.0
42197;19870;AAA270v001;7;pc-7.0
42198;19871;AAB412v001;1;pc-7.0
42199;19871;AAB411v001;2;pc-7.0
42200;19871;AAB378v001;3;pc-7.0
42201;19871;AAA204v001;4;pc-7.0
42202;19871;AAA270v001;5;pc-7.0
42203;19879;AAB419v001;1;pc-7.0
42204;19879;AAB418v001;2;pc-7.0
42205;19879;AAB420v001;3;pc-7.0
42206;19879;AAA270v001;4;pc-7.0
42207;19880;AAB383v001;1;pc-7.0
42208;19880;AAB386v001;2;pc-7.0
42209;19880;AAB384v001;3;pc-7.0
42210;19880;AAA069v001;4;pc-7.0
42211;19880;AAB387v001;5;pc-7.0
42212;19880;AAA270v001;6;pc-7.0
42213;19881;AAB421v001;1;pc-7.0
42214;19881;AAA068v001;2;pc-7.0
42215;19881;AAA025v001;3;pc-7.0
42216;19881;AAA411v001;4;pc-7.0
42217;19881;AAA210v001;5;pc-7.0
42218;19881;AAA113v001;6;pc-7.0
42219;19881;AAB311v001;7;pc-7.0
42220;19881;AAB422v001;8;pc-7.0
42221;19881;AAA270v001;9;pc-7.0
42222;19882;AAB421v001;1;pc-7.0
42223;19882;AAA068v001;2;pc-7.0
42224;19882;AAA025v001;3;pc-7.0
42225;19882;AAA411v001;4;pc-7.0
42226;19882;AAA210v001;5;pc-7.0
42227;19882;AAA113v001;6;pc-7.0
42228;19882;AAB311v001;7;pc-7.0
42229;19882;AAB422v001;8;pc-7.0
42230;19882;AAA270v001;9;pc-7.0
42231;19883;AAB423v001;1;pc-7.0
42232;19883;AAA128v001;2;pc-7.0
42233;19883;AAB424v001;3;pc-7.0
42234;19883;AAA270v001;4;pc-7.0
42235;19884;AAB423v001;1;pc-7.0
42236;19884;AAA128v001;2;pc-7.0
42237;19884;AAB424v001;3;pc-7.0
42238;19884;AAA270v001;4;pc-7.0
42239;19886;AAB383v001;1;pc-7.0
42240;19886;AAA270v001;2;pc-7.0
42241;19888;AAB413v001;1;pc-7.0
42242;19888;AAA270v001;2;pc-7.0
42243;19889;AAB442v001;1;pc-7.0
42244;19889;AAA270v001;2;pc-7.0
42245;19889;AAA008v001;3;pc-7.0
42246;19893;AAB443v001;1;pc-7.0
42247;19893;AAA270v001;2;pc-7.0
42248;19893;AAA008v001;3;pc-7.0
42249;19894;AAB383v001;1;pc-7.0
42250;19894;AAB386v001;2;pc-7.0
42251;19894;AAA068v001;3;pc-7.0
42252;19894;AAB384v001;4;pc-7.0
42253;19894;AAA069v001;5;pc-7.0
42254;19894;AAB387v001;6;pc-7.0
42255;19894;AAA270v001;7;pc-7.0
42256;19895;AAB416v001;1;pc-7.0
42257;19895;AAB399v001;2;pc-7.0
42258;19895;AAB413v001;3;pc-7.0
42259;19895;AAB414v001;4;pc-7.0
42260;19895;AAB415v001;5;pc-7.0
42261;19895;AAB444v001;6;pc-7.0
42262;19895;AAB398v001;7;pc-7.0
42263;19895;AAA270v001;8;pc-7.0
42264;19896;AAB446v001;1;pc-7.0
42265;19896;AAB445v001;2;pc-7.0
42266;19896;AAB447v001;3;pc-7.0
42267;19896;AAA204v001;4;pc-7.0
42268;19896;AAA270v001;5;pc-7.0
42269;19901;AAB383v001;1;pc-7.0
42270;19901;AAB386v001;2;pc-7.0
42271;19901;AAA068v001;3;pc-7.0
42272;19901;AAB384v001;4;pc-7.0
42273;19901;AAA069v001;5;pc-7.0
42274;19901;AAB387v001;6;pc-7.0
42275;19901;AAA270v001;7;pc-7.0
42276;19904;AAB456v001;1;pc-7.0
42277;19904;AAA270v001;2;pc-7.0
42278;19904;AAA008v001;3;pc-7.0
42279;19905;AAB383v001;1;pc-7.0
42280;19905;AAB386v001;2;pc-7.0
42281;19905;AAA068v001;3;pc-7.0
42282;19905;AAB384v001;4;pc-7.0
42283;19905;AAA069v001;5;pc-7.0
42284;19905;AAB387v001;6;pc-7.0
42285;19905;AAA270v001;7;pc-7.0
42286;19906;AAB416v001;1;pc-7.0
42287;19906;AAB399v001;2;pc-7.0
42288;19906;AAB413v001;3;pc-7.0
42289;19906;AAB414v001;4;pc-7.0
42290;19906;AAB415v001;5;pc-7.0
42291;19906;AAB398v001;6;pc-7.0
42292;19906;AAA270v001;7;pc-7.0
42293;19926;AAD359v001;1;pc-7.0
42294;19926;AAD360v001;2;pc-7.0
42295;19926;AAA270v001;3;pc-7.0
42296;19928;AAA041v001;1;pc-7.0
42297;19928;AAD361v001;2;pc-7.0
42298;19928;AAA017v001;3;pc-7.0
42299;19928;AAA270v001;4;pc-7.0
42300;19929;AAD344v001;1;pc-7.0
42301;19929;AAD343v001;2;pc-7.0
42302;19929;AAD345v001;3;pc-7.0
42303;19929;AAB641v001;4;pc-7.0
42304;19929;AAA270v001;5;pc-7.0
42305;19930;AAA092v001;1;pc-7.0
42306;19930;AAA561v001;2;pc-7.0
42307;19930;AAA270v001;3;pc-7.0
42308;19931;AAD353v001;1;pc-7.0
42309;19931;AAD350v001;2;pc-7.0
42310;19931;AAD349v001;3;pc-7.0
