KlasseMerkmal_Nr;Klasse_ID;Merkmal_IDs;Einheit_ID;Sortier_Nr;Mussmerkmal
4094,00;AAB051c003;AAB222f001;;7,00;TRUE
4095,00;AAB051c003;AAB641f001;;8,00;TRUE
4096,00;AAB051c003;AAB343f001;;9,00;TRUE
4097,00;AAB052c002;AAA177f001;;1,00;TRUE
4098,00;AAB052c002;AAA702f001;;2,00;TRUE
4099,00;AAB052c002;AAB339f001;AAA001u001;3,00;FALSE
4100,00;AAB052c002;AAB601f001;AAA001u001;4,00;TRUE
4101,00;AAB052c002;AAB219f001;AAA009u001;5,00;TRUE
4102,00;AAB052c002;AAB222f001;;6,00;TRUE
4103,00;AAB052c002;AAB641f001;;7,00;TRUE
4104,00;AAB052c002;AAB344f001;;8,00;TRUE
4105,00;AAB053c003;AAA177f001;;1,00;TRUE
4106,00;AAB053c003;AAA702f001;;2,00;TRUE
4107,00;AAB053c003;AAB344f001;;3,00;TRUE
4108,00;AAB053c003;AAB345f001;AAA001u001;4,00;TRUE
4109,00;AAB053c003;AAB346f001;AAA001u001;5,00;TRUE
4110,00;AAB053c003;AAB347f001;AAA001u001;6,00;TRUE
4111,00;AAB053c003;AAB339f001;AAA001u001;7,00;FALSE
4112,00;AAB053c003;AAB601f001;AAA001u001;8,00;TRUE
4113,00;AAB053c003;AAB219f001;AAA009u001;9,00;TRUE
4114,00;AAB053c003;AAB222f001;;10,00;TRUE
4115,00;AAB053c003;AAB641f001;;11,00;TRUE
4116,00;AAB054c014;AAA967f001;;1,00;TRUE
4117,00;AAB054c014;AAB348f001;;2,00;TRUE
4118,00;AAB054c014;AAA961f001;;3,00;FALSE
4119,00;AAB054c014;AAB349f001;;4,00;FALSE
4120,00;AAB054c014;AAB350f001;;5,00;TRUE
4121,00;AAB054c014;AAB351f001;;6,00;TRUE
4122,00;AAB054c014;AAB352f001;AAA001u001;7,00;FALSE
4123,00;AAB054c014;AAB353f001;;8,00;FALSE
4124,00;AAB054c014;AAB354f001;;9,00;FALSE
4125,00;AAB054c014;AAA952f001;;10,00;TRUE
4126,00;AAB054c014;AAA953f001;AAA001u001;11,00;TRUE
4127,00;AAB054c014;AAA954f001;;12,00;FALSE
4128,00;AAB054c014;AAA955f001;AAA001u001;13,00;TRUE
4129,00;AAB054c014;AAC132f001;AAA001u001;14,00;TRUE
4130,00;AAB054c014;AAA957f001;;15,00;FALSE
4131,00;AAB054c014;AAA959f001;AAA001u001;16,00;FALSE
4132,00;AAB054c014;AAD140f001;;17,00;FALSE
4133,00;AAB055c008;AAA967f001;;1,00;TRUE
4134,00;AAB055c008;AAB348f001;;2,00;TRUE
4135,00;AAB055c008;AAA961f001;;3,00;FALSE
4136,00;AAB055c008;AAB349f001;;4,00;FALSE
4137,00;AAB055c008;AAB350f001;;5,00;TRUE
4138,00;AAB055c008;AAB351f001;;6,00;FALSE
4139,00;AAB055c008;AAB352f001;AAA001u001;7,00;FALSE
4140,00;AAB055c008;AAB353f001;;8,00;FALSE
4141,00;AAB055c008;AAB354f001;;9,00;FALSE
4142,00;AAB055c008;AAA952f001;;10,00;TRUE
4143,00;AAB055c008;AAA970f001;AAA001u001;11,00;TRUE
4144,00;AAB055c008;AAA971f001;;12,00;FALSE
4145,00;AAB055c008;AAA968f001;;13,00;TRUE
4146,00;AAB055c008;AAC132f001;AAA001u001;14,00;TRUE
4147,00;AAB055c008;AAA957f001;;15,00;FALSE
4148,00;AAB055c008;AAA959f001;AAA001u001;16,00;FALSE
4149,00;AAB055c008;AAD140f001;;17,00;FALSE
4150,00;AAB056c010;AAA967f001;;1,00;TRUE
4151,00;AAB056c010;AAB348f001;;2,00;TRUE
4152,00;AAB056c010;AAA961f001;;3,00;FALSE
4153,00;AAB056c010;AAB349f001;;4,00;FALSE
4154,00;AAB056c010;AAB350f001;;5,00;TRUE
4155,00;AAB056c010;AAB351f001;;6,00;FALSE
4156,00;AAB056c010;AAB352f001;AAA001u001;7,00;FALSE
4157,00;AAB056c010;AAB353f001;;8,00;FALSE
4158,00;AAB056c010;AAB354f001;;9,00;FALSE
4159,00;AAB056c010;AAA968f001;;10,00;TRUE
4160,00;AAB056c010;AAB356f001;;11,00;FALSE
4161,00;AAB056c010;AAC132f001;AAA001u001;12,00;TRUE
4162,00;AAB056c010;AAA957f001;;13,00;FALSE
4163,00;AAB056c010;AAA959f001;AAA001u001;14,00;FALSE
4164,00;AAB056c010;AAD140f001;;15,00;FALSE
4165,00;AAB056c010;AAB357f001;;16,00;FALSE
4166,00;AAB057c006;AAA967f001;;1,00;TRUE
4167,00;AAB057c006;AAB348f001;;2,00;TRUE
4168,00;AAB057c006;AAA961f001;;3,00;FALSE
4169,00;AAB057c006;AAB349f001;;4,00;FALSE
4170,00;AAB057c006;AAB350f001;;5,00;TRUE
4171,00;AAB057c006;AAB351f001;;6,00;FALSE
4172,00;AAB057c006;AAB352f001;AAA001u001;7,00;FALSE
4173,00;AAB057c006;AAB353f001;;8,00;FALSE
4174,00;AAB057c006;AAB354f001;;9,00;FALSE
4175,00;AAB057c006;AAA968f001;;10,00;TRUE
4176,00;AAB057c006;AAC132f001;AAA001u001;11,00;TRUE
4177,00;AAB057c006;AAA957f001;;12,00;FALSE
4178,00;AAB057c006;AAA959f001;AAA001u001;13,00;FALSE
4179,00;AAB057c006;AAD140f001;;14,00;FALSE
4180,00;AAB058c006;AAA967f001;;1,00;TRUE
4181,00;AAB058c006;AAB348f001;;2,00;TRUE
4182,00;AAB058c006;AAA961f001;;3,00;FALSE
4183,00;AAB058c006;AAB349f001;;4,00;FALSE
4184,00;AAB058c006;AAB350f001;;5,00;TRUE
4185,00;AAB058c006;AAB351f001;;6,00;FALSE
4186,00;AAB058c006;AAB352f001;AAA001u001;7,00;FALSE
4187,00;AAB058c006;AAB353f001;;8,00;FALSE
4188,00;AAB058c006;AAB354f001;;9,00;FALSE
4189,00;AAB058c006;AAA952f001;;10,00;TRUE
4190,00;AAB058c006;AAA968f001;;11,00;TRUE
4191,00;AAB058c006;AAC132f001;AAA001u001;12,00;TRUE
4192,00;AAB058c006;AAA957f001;;13,00;FALSE
4193,00;AAB058c006;AAA959f001;AAA001u001;14,00;FALSE
4194,00;AAB058c006;AAD140f001;;15,00;FALSE
4195,00;AAB059c022;AAA970f001;AAA001u001;1,00;TRUE
4196,00;AAB059c022;AAA971f001;;2,00;FALSE
4197,00;AAB059c022;AAA952f001;;3,00;TRUE
4198,00;AAB059c022;AAB351f001;;4,00;FALSE
4199,00;AAB059c022;AAB350f001;;5,00;TRUE
4200,00;AAB059c022;AAB354f001;;6,00;FALSE
4201,00;AAB059c022;AAB352f001;AAA001u001;7,00;FALSE
4202,00;AAB059c022;AAB353f001;;8,00;FALSE
4203,00;AAB059c022;AAA959f001;AAA001u001;9,00;FALSE
4204,00;AAB059c022;AAC132f001;AAA001u001;10,00;TRUE
4205,00;AAB059c022;AAA957f001;;11,00;FALSE
4206,00;AAB059c022;AAA967f001;;12,00;TRUE
4207,00;AAB059c022;AAB357f001;;13,00;TRUE
4208,00;AAB059c022;AAB349f001;;14,00;FALSE
4209,00;AAB059c022;AAA961f001;;15,00;FALSE
4210,00;AAB059c022;AAB348f001;;16,00;TRUE
4211,00;AAB059c022;AAD140f001;;17,00;FALSE
4212,00;AAB060c005;AAA968f001;;1,00;TRUE
4213,00;AAB060c005;AAB351f001;;2,00;FALSE
4214,00;AAB060c005;AAB350f001;;3,00;TRUE
4215,00;AAB060c005;AAB354f001;;4,00;FALSE
4216,00;AAB060c005;AAB352f001;AAA001u001;5,00;FALSE
4217,00;AAB060c005;AAB353f001;;6,00;FALSE
4218,00;AAB060c005;AAA959f001;AAA001u001;7,00;FALSE
4219,00;AAB060c005;AAC132f001;AAA001u001;8,00;TRUE
4220,00;AAB060c005;AAA957f001;;9,00;FALSE
4221,00;AAB060c005;AAA967f001;;10,00;TRUE
4222,00;AAB060c005;AAB349f001;;11,00;FALSE
4223,00;AAB060c005;AAA961f001;;12,00;FALSE
4224,00;AAB060c005;AAB348f001;;13,00;TRUE
4225,00;AAB060c005;AAD140f001;;14,00;FALSE
4226,00;AAB061c008;AAA970f001;AAA001u001;1,00;TRUE
4227,00;AAB061c008;AAA967f001;;2,00;TRUE
4228,00;AAB061c008;AAA961f001;;3,00;FALSE
4229,00;AAB061c008;AAB348f001;;4,00;TRUE
4230,00;AAB061c008;AAB349f001;;5,00;FALSE
4231,00;AAB061c008;AAB350f001;;6,00;TRUE
4232,00;AAB061c008;AAB351f001;;7,00;FALSE
4233,00;AAB061c008;AAB352f001;AAA001u001;8,00;FALSE
4234,00;AAB061c008;AAB353f001;;9,00;FALSE
4235,00;AAB061c008;AAB354f001;;10,00;FALSE
4236,00;AAB061c008;AAA968f001;;11,00;TRUE
4237,00;AAB061c008;AAA971f001;;12,00;FALSE
4238,00;AAB061c008;AAC132f001;AAA001u001;13,00;TRUE
4239,00;AAB061c008;AAA957f001;;14,00;FALSE
4240,00;AAB061c008;AAA959f001;AAA001u001;15,00;FALSE
4241,00;AAB061c008;AAD140f001;;16,00;FALSE
4242,00;AAB062c006;AAA967f001;;1,00;TRUE
4243,00;AAB062c006;AAB348f001;;2,00;TRUE
4244,00;AAB062c006;AAA961f001;;3,00;FALSE
4245,00;AAB062c006;AAB349f001;;4,00;FALSE
4246,00;AAB062c006;AAB350f001;;5,00;TRUE
4247,00;AAB062c006;AAB351f001;;6,00;FALSE
4248,00;AAB062c006;AAB352f001;AAA001u001;7,00;FALSE
4249,00;AAB062c006;AAB353f001;;8,00;FALSE
4250,00;AAB062c006;AAB354f001;;9,00;FALSE
4251,00;AAB062c006;AAA952f001;;10,00;TRUE
4252,00;AAB062c006;AAA970f001;AAA001u001;11,00;TRUE
4253,00;AAB062c006;AAA971f001;;12,00;FALSE
4254,00;AAB062c006;AAC132f001;AAA001u001;13,00;TRUE
4255,00;AAB062c006;AAA957f001;;14,00;FALSE
4256,00;AAB062c006;AAA959f001;AAA001u001;15,00;FALSE
4257,00;AAB062c006;AAD140f001;;16,00;FALSE
4258,00;AAB063c006;AAA967f001;;1,00;TRUE
4259,00;AAB063c006;AAB348f001;;2,00;TRUE
4260,00;AAB063c006;AAA961f001;;3,00;FALSE
4261,00;AAB063c006;AAB349f001;;4,00;FALSE
4262,00;AAB063c006;AAB350f001;;5,00;TRUE
4263,00;AAB063c006;AAB351f001;;6,00;FALSE
4264,00;AAB063c006;AAB352f001;AAA001u001;7,00;FALSE
4265,00;AAB063c006;AAB353f001;;8,00;FALSE
4266,00;AAB063c006;AAB354f001;;9,00;FALSE
4267,00;AAB063c006;AAA970f001;AAA001u001;10,00;TRUE
4268,00;AAB063c006;AAC132f001;AAA001u001;11,00;TRUE
4269,00;AAB063c006;AAA957f001;;12,00;FALSE
4270,00;AAB063c006;AAA959f001;AAA001u001;13,00;FALSE
4271,00;AAB063c006;AAD140f001;;14,00;FALSE
4272,00;AAB065c002;AAA885f001;AAA009u001;1,00;TRUE
4273,00;AAB065c002;AAA081f001;AAA001u001;2,00;TRUE
4274,00;AAB065c002;AAB358f001;AAA001u001;3,00;TRUE
4275,00;AAB065c002;AAB359f001;AAA001u001;4,00;TRUE
4276,00;AAB065c002;AAB360f001;AAA001u001;5,00;TRUE
4277,00;AAB065c002;AAB361f001;AAA001u001;6,00;TRUE
4278,00;AAB065c002;AAB362f001;AAA001u001;7,00;TRUE
4279,00;AAB065c002;AAB363f001;;8,00;TRUE
4280,00;AAB065c002;AAB364f001;AAA001u001;9,00;TRUE
4281,00;AAB065c002;AAB521f001;AAA017u001;10,00;TRUE
4282,00;AAB065c002;AAB366f001;AAA017u001;11,00;TRUE
4283,00;AAB065c002;AAB367f001;;12,00;TRUE
4284,00;AAB065c002;AAA003f001;AAA009u001;13,00;TRUE
4285,00;AAB065c002;AAB368f001;;14,00;FALSE
4286,00;AAB065c002;AAB369f001;AAA017u001;15,00;FALSE
4287,00;AAB065c002;AAB370f001;AAA001u001;16,00;FALSE
4288,00;AAB066c002;AAB371f001;;1,00;TRUE
4289,00;AAB066c002;AAA885f001;AAA009u001;2,00;TRUE
4290,00;AAB066c002;AAA081f001;AAA001u001;3,00;TRUE
4291,00;AAB066c002;AAB358f001;AAA001u001;4,00;TRUE
4292,00;AAB066c002;AAB359f001;AAA001u001;5,00;TRUE
4293,00;AAB066c002;AAB360f001;AAA001u001;6,00;TRUE
4294,00;AAB066c002;AAB361f001;AAA001u001;7,00;TRUE
4295,00;AAB066c002;AAB362f001;AAA001u001;8,00;TRUE
4296,00;AAB066c002;AAB363f001;;9,00;TRUE
4297,00;AAB066c002;AAB364f001;AAA001u001;10,00;TRUE
4298,00;AAB066c002;AAB521f001;AAA017u001;11,00;TRUE
4299,00;AAB066c002;AAB366f001;AAA017u001;12,00;TRUE
4300,00;AAB066c002;AAB367f001;;13,00;TRUE
4301,00;AAB066c002;AAB368f001;;14,00;TRUE
4302,00;AAB066c002;AAA003f001;AAA009u001;15,00;TRUE
4303,00;AAB066c002;AAB370f001;AAA001u001;16,00;FALSE
4304,00;AAB067c003;AAA885f001;AAA009u001;1,00;TRUE
4305,00;AAB067c003;AAB518f001;AAA017u001;2,00;TRUE
4306,00;AAB067c003;AAA081f001;AAA001u001;3,00;TRUE
4307,00;AAB067c003;AAB358f001;AAA001u001;4,00;TRUE
4308,00;AAB067c003;AAB359f001;AAA001u001;5,00;TRUE
4309,00;AAB067c003;AAB360f001;AAA001u001;6,00;TRUE
4310,00;AAB067c003;AAB361f001;AAA001u001;7,00;TRUE
4311,00;AAB067c003;AAB362f001;AAA001u001;8,00;TRUE
4312,00;AAB067c003;AAB363f001;;9,00;TRUE
4313,00;AAB067c003;AAB364f001;AAA001u001;10,00;TRUE
4314,00;AAB067c003;AAB521f001;AAA017u001;11,00;TRUE
4315,00;AAB067c003;AAB366f001;AAA017u001;12,00;TRUE
4316,00;AAB067c003;AAB367f001;;13,00;TRUE
4317,00;AAB067c003;AAA003f001;AAA009u001;14,00;TRUE
4318,00;AAB067c003;AAB372f001;;15,00;TRUE
4319,00;AAB070c002;AAA885f001;AAA009u001;1,00;TRUE
4320,00;AAB070c002;AAB373f001;AAA001u001;2,00;TRUE
4321,00;AAB070c002;AAB374f001;AAA001u001;3,00;TRUE
4322,00;AAB070c002;AAB375f001;AAA001u001;4,00;TRUE
4323,00;AAB070c002;AAB376f001;AAA001u001;5,00;TRUE
4324,00;AAB070c002;AAB600f001;AAA001u001;6,00;TRUE
4325,00;AAB070c002;AAB377f001;;7,00;TRUE
4326,00;AAB070c002;AAB378f001;;8,00;TRUE
4327,00;AAB070c002;AAB379f001;;9,00;TRUE
4328,00;AAB070c002;AAB380f001;;10,00;TRUE
4329,00;AAB070c002;AAB381f001;;11,00;TRUE
4330,00;AAB070c002;AAB382f001;AAA001u001;12,00;TRUE
4331,00;AAB070c002;AAB641f001;;13,00;TRUE
4332,00;AAB070c002;AAA003f001;AAA009u001;14,00;TRUE
4333,00;AAB070c002;AAA000f001;;15,00;FALSE
4334,00;AAB072c002;AAA885f001;AAA009u001;1,00;TRUE
4335,00;AAB072c002;AAB600f001;AAA001u001;2,00;TRUE
4336,00;AAB072c002;AAB376f001;AAA001u001;3,00;TRUE
4337,00;AAB072c002;AAB373f001;AAA001u001;4,00;TRUE
4338,00;AAB072c002;AAB374f001;AAA001u001;5,00;TRUE
4339,00;AAB072c002;AAB383f001;AAA001u001;6,00;TRUE
4340,00;AAB072c002;AAB384f001;AAA001u001;7,00;TRUE
4341,00;AAB072c002;AAB385f001;AAA001u001;8,00;TRUE
4342,00;AAB072c002;AAB386f001;AAA001u001;9,00;TRUE
4343,00;AAB072c002;AAB387f001;AAA001u001;10,00;TRUE
4344,00;AAB072c002;AAA081f001;AAA001u001;11,00;TRUE
4345,00;AAB072c002;AAB358f001;AAA001u001;12,00;TRUE
4346,00;AAB072c002;AAB382f001;AAA001u001;13,00;TRUE
4347,00;AAB072c002;AAB388f001;AAA001u001;14,00;TRUE
4348,00;AAB072c002;AAB377f001;;15,00;TRUE
4349,00;AAB072c002;AAB378f001;;16,00;TRUE
4350,00;AAB072c002;AAB389f001;;17,00;TRUE
4351,00;AAB072c002;AAA003f001;AAA009u001;18,00;TRUE
4352,00;AAB073c002;AAA885f001;AAA009u001;1,00;TRUE
4353,00;AAB073c002;AAB390f001;;2,00;TRUE
4354,00;AAB073c002;AAB600f001;AAA001u001;3,00;TRUE
4355,00;AAB073c002;AAB376f001;AAA001u001;4,00;TRUE
4356,00;AAB073c002;AAB373f001;AAA001u001;5,00;TRUE
4357,00;AAB073c002;AAB374f001;AAA001u001;6,00;TRUE
4358,00;AAB073c002;AAB383f001;AAA001u001;7,00;TRUE
4359,00;AAB073c002;AAB384f001;AAA001u001;8,00;TRUE
4360,00;AAB073c002;AAB385f001;AAA001u001;9,00;TRUE
4361,00;AAB073c002;AAB386f001;AAA001u001;10,00;TRUE
4362,00;AAB073c002;AAB387f001;AAA001u001;11,00;TRUE
4363,00;AAB073c002;AAA081f001;AAA001u001;12,00;TRUE
4364,00;AAB073c002;AAB358f001;AAA001u001;13,00;TRUE
4365,00;AAB073c002;AAB382f001;AAA001u001;14,00;TRUE
4366,00;AAB073c002;AAB388f001;AAA001u001;15,00;TRUE
4367,00;AAB073c002;AAB377f001;;16,00;TRUE
4368,00;AAB073c002;AAB378f001;;17,00;TRUE
4369,00;AAB073c002;AAB389f001;;18,00;TRUE
4370,00;AAB073c002;AAB391f001;AAA041u001;19,00;TRUE
4371,00;AAB073c002;AAB392f001;AAA041u001;20,00;FALSE
4372,00;AAB073c002;AAB393f001;AAA010u001;21,00;TRUE
4373,00;AAB073c002;AAA003f001;AAA009u001;22,00;TRUE
4374,00;AAB074c002;AAA885f001;AAA009u001;1,00;TRUE
4375,00;AAB074c002;AAB394f001;;2,00;TRUE
4376,00;AAB074c002;AAB373f001;AAA001u001;3,00;TRUE
4377,00;AAB074c002;AAB384f001;AAA001u001;4,00;TRUE
4378,00;AAB074c002;AAB374f001;AAA001u001;5,00;TRUE
4379,00;AAB074c002;AAB375f001;AAA001u001;6,00;TRUE
4380,00;AAB074c002;AAB376f001;AAA001u001;7,00;TRUE
4381,00;AAB074c002;AAB600f001;AAA001u001;8,00;TRUE
4382,00;AAB074c002;AAB377f001;;9,00;TRUE
4383,00;AAB074c002;AAB378f001;;10,00;TRUE
4384,00;AAB074c002;AAB380f001;;11,00;TRUE
4385,00;AAB074c002;AAB382f001;AAA001u001;12,00;TRUE
4386,00;AAB074c002;AAB641f001;;13,00;TRUE
4387,00;AAB074c002;AAA003f001;AAA009u001;14,00;TRUE
4388,00;AAB074c002;AAA000f001;;15,00;FALSE
4389,00;AAB076c002;AAA885f001;AAA009u001;1,00;TRUE
4390,00;AAB076c002;AAA332f001;AAA001u001;2,00;TRUE
4391,00;AAB076c002;AAA512f001;AAA001u001;3,00;TRUE
4392,00;AAB076c002;AAB395f001;AAA001u001;4,00;TRUE
4393,00;AAB076c002;AAB396f001;AAA001u001;5,00;TRUE
4394,00;AAB076c002;AAB359f001;AAA001u001;6,00;TRUE
4395,00;AAB076c002;AAA081f001;AAA001u001;7,00;TRUE
4396,00;AAB076c002;AAB358f001;AAA001u001;8,00;TRUE
4397,00;AAB076c002;AAB397f001;;9,00;TRUE
4398,00;AAB076c002;AAB398f001;;10,00;TRUE
4399,00;AAB076c002;AAA003f001;AAA009u001;11,00;TRUE
4400,00;AAB080c002;AAA885f001;AAA009u001;1,00;TRUE
4401,00;AAB080c002;AAA081f001;AAA001u001;2,00;TRUE
4402,00;AAB080c002;AAB358f001;AAA001u001;3,00;TRUE
4403,00;AAB080c002;AAB373f001;AAA001u001;4,00;TRUE
4404,00;AAB080c002;AAB374f001;AAA001u001;5,00;TRUE
4405,00;AAB080c002;AAB375f001;AAA001u001;6,00;TRUE
4406,00;AAB080c002;AAB376f001;AAA001u001;7,00;TRUE
4407,00;AAB080c002;AAB600f001;AAA001u001;8,00;TRUE
4408,00;AAB080c002;AAB399f001;AAA004u001;9,00;TRUE
4409,00;AAB080c002;AAB400f001;;10,00;TRUE
4410,00;AAB080c002;AAA003f001;AAA009u001;11,00;TRUE
4411,00;AAB083c003;AAA294f001;AAA001u001;1,00;TRUE
4412,00;AAB083c003;AAA030f001;AAA001u001;2,00;TRUE
4413,00;AAB083c003;AAA081f001;AAA001u001;3,00;TRUE
4414,00;AAB083c003;AAB403f001;AAA001u001;4,00;TRUE
4415,00;AAB083c003;AAA702f001;;5,00;TRUE
4416,00;AAB083c003;AAA574f001;;6,00;TRUE
4417,00;AAB083c003;AAA196f001;;7,00;TRUE
4418,00;AAB083c003;AAB404f001;;8,00;TRUE
4419,00;AAB083c003;AAB222f001;;9,00;TRUE
4420,00;AAB083c003;AAB609f001;AAA004u001;10,00;TRUE
4421,00;AAB083c003;AAB405f001;;11,00;TRUE
4422,00;AAB084c003;AAA294f001;AAA001u001;1,00;TRUE
4423,00;AAB084c003;AAA030f001;AAA001u001;2,00;TRUE
4424,00;AAB084c003;AAB407f001;AAA001u001;3,00;TRUE
4425,00;AAB084c003;AAA081f001;AAA001u001;4,00;TRUE
4426,00;AAB084c003;AAB403f001;AAA001u001;5,00;TRUE
4427,00;AAB084c003;AAA702f001;;6,00;TRUE
4428,00;AAB084c003;AAA574f001;;7,00;TRUE
4429,00;AAB084c003;AAA196f001;;8,00;TRUE
4430,00;AAB084c003;AAB404f001;;9,00;TRUE
4431,00;AAB084c003;AAB222f001;;10,00;TRUE
4432,00;AAB084c003;AAB609f001;AAA004u001;11,00;TRUE
4433,00;AAB084c003;AAB405f001;;12,00;TRUE
4434,00;AAB085c003;AAA294f001;AAA001u001;1,00;TRUE
4435,00;AAB085c003;AAA030f001;AAA001u001;2,00;TRUE
4436,00;AAB085c003;AAB408f001;AAA001u001;3,00;TRUE
4437,00;AAB085c003;AAB409f001;AAA001u001;4,00;TRUE
4438,00;AAB085c003;AAA081f001;AAA001u001;5,00;TRUE
4439,00;AAB085c003;AAB403f001;AAA001u001;6,00;TRUE
4440,00;AAB085c003;AAA702f001;;7,00;TRUE
4441,00;AAB085c003;AAA574f001;;8,00;TRUE
4442,00;AAB085c003;AAB404f001;;9,00;TRUE
4443,00;AAB085c003;AAB222f001;;10,00;TRUE
4444,00;AAB085c003;AAB405f001;;11,00;TRUE
4445,00;AAB085c003;AAB609f001;AAA004u001;12,00;TRUE
4446,00;AAB086c002;AAA294f001;AAA001u001;1,00;TRUE
4447,00;AAB086c002;AAB408f001;AAA001u001;2,00;TRUE
4448,00;AAB086c002;AAB409f001;AAA001u001;3,00;TRUE
4449,00;AAB086c002;AAB407f001;AAA001u001;4,00;TRUE
4450,00;AAB086c002;AAA081f001;AAA001u001;5,00;TRUE
4451,00;AAB086c002;AAB403f001;AAA001u001;6,00;TRUE
4452,00;AAB086c002;AAA702f001;;7,00;TRUE
4453,00;AAB086c002;AAA574f001;;8,00;TRUE
4454,00;AAB086c002;AAB404f001;;9,00;TRUE
4455,00;AAB086c002;AAB222f001;;10,00;TRUE
4456,00;AAB086c002;AAB405f001;;11,00;TRUE
4457,00;AAB086c002;AAB609f001;AAA004u001;12,00;TRUE
4458,00;AAB087c003;AAA541f001;;1,00;TRUE
4459,00;AAB087c003;AAA294f001;AAA001u001;2,00;TRUE
4460,00;AAB087c003;AAA030f001;AAA001u001;3,00;TRUE
4461,00;AAB087c003;AAB410f001;;4,00;TRUE
4462,00;AAB087c003;AAA081f001;AAA001u001;5,00;TRUE
4463,00;AAB087c003;AAA702f001;;6,00;TRUE
4464,00;AAB087c003;AAA574f001;;7,00;TRUE
4465,00;AAB087c003;AAB404f001;;8,00;TRUE
4466,00;AAB087c003;AAB222f001;;9,00;TRUE
4467,00;AAB088c003;AAA294f001;AAA001u001;1,00;TRUE
4468,00;AAB088c003;AAA030f001;AAA001u001;2,00;TRUE
4469,00;AAB088c003;AAA081f001;AAA001u001;3,00;TRUE
4470,00;AAB088c003;AAB403f001;AAA001u001;4,00;TRUE
4471,00;AAB088c003;AAB412f001;AAA017u001;5,00;TRUE
4472,00;AAB088c003;AAA702f001;;6,00;TRUE
4473,00;AAB088c003;AAB222f001;;7,00;TRUE
4474,00;AAB088c003;AAA574f001;;8,00;TRUE
4475,00;AAB088c003;AAB404f001;;9,00;TRUE
4476,00;AAB088c003;AAB416f001;;10,00;FALSE
4477,00;AAB089c003;AAA294f001;AAA001u001;1,00;TRUE
4478,00;AAB089c003;AAA030f001;AAA001u001;2,00;FALSE
4479,00;AAB089c003;AAB413f001;AAA001u001;3,00;FALSE
4480,00;AAB089c003;AAA081f001;AAA001u001;4,00;TRUE
4481,00;AAB089c003;AAB403f001;AAA001u001;5,00;TRUE
4482,00;AAB089c003;AAA702f001;;6,00;TRUE
4483,00;AAB089c003;AAB222f001;;7,00;TRUE
4484,00;AAB089c003;AAB404f001;;8,00;TRUE
4485,00;AAB089c003;AAB416f001;;9,00;FALSE
4486,00;AAB090c003;AAA294f001;AAA001u001;1,00;FALSE
4487,00;AAB090c003;AAA030f001;AAA001u001;2,00;FALSE
4488,00;AAB090c003;AAB413f001;AAA001u001;3,00;FALSE
4489,00;AAB090c003;AAA081f001;AAA001u001;4,00;TRUE
4490,00;AAB090c003;AAB403f001;AAA001u001;5,00;TRUE
4491,00;AAB090c003;AAA702f001;;6,00;TRUE
4492,00;AAB090c003;AAB222f001;;7,00;TRUE
4493,00;AAB090c003;AAA574f001;;8,00;TRUE
4494,00;AAB090c003;AAB404f001;;9,00;TRUE
4495,00;AAB090c003;AAB609f001;AAA004u001;10,00;TRUE
4496,00;AAB090c003;AAB416f001;;11,00;TRUE
4497,00;AAB091c002;AAA294f001;AAA001u001;1,00;TRUE
4498,00;AAB091c002;AAA030f001;AAA001u001;2,00;TRUE
4499,00;AAB091c002;AAA081f001;AAA001u001;3,00;TRUE
4500,00;AAB091c002;AAB403f001;AAA001u001;4,00;TRUE
4501,00;AAB091c002;AAA702f001;;5,00;TRUE
4502,00;AAB091c002;AAB222f001;;6,00;TRUE
4503,00;AAB091c002;AAA574f001;;7,00;TRUE
4504,00;AAB091c002;AAB404f001;;8,00;TRUE
4505,00;AAB091c002;AAB609f001;AAA004u001;9,00;TRUE
4506,00;AAB092c003;AAA702f001;;1,00;TRUE
4507,00;AAB092c003;AAB222f001;;2,00;TRUE
4508,00;AAB092c003;AAA574f001;;3,00;TRUE
4509,00;AAB092c003;AAB404f001;;4,00;TRUE
4510,00;AAB092c003;AAA196f001;;5,00;TRUE
4511,00;AAB092c003;AAA678f001;AAA017u001;6,00;TRUE
4512,00;AAB092c003;AAB414f001;AAA001u001;7,00;TRUE
4513,00;AAB092c003;AAB415f001;AAA001u001;8,00;TRUE
4514,00;AAB092c003;AAB609f001;AAA004u001;9,00;TRUE
4515,00;AAB126c002;AAA358f001;;1,00;FALSE
4516,00;AAB126c002;AAB223f001;;2,00;TRUE
4517,00;AAB126c002;AAA541f001;;3,00;FALSE
4518,00;AAB127c002;AAB485f001;;1,00;TRUE
4519,00;AAB128c002;AAB429f001;;1,00;TRUE
4520,00;AAB128c002;AAB435f001;;2,00;TRUE
4521,00;AAB128c002;AAB454f001;;3,00;TRUE
4522,00;AAB128c002;AAA679f001;;4,00;TRUE
4523,00;AAB128c002;AAA681f001;;5,00;TRUE
4524,00;AAB128c002;AAA680f001;;6,00;TRUE
4525,00;AAB128c002;AAB223f001;;7,00;TRUE
4526,00;AAB128c002;AAB222f001;;8,00;TRUE
4527,00;AAB128c002;AAB509f001;;9,00;TRUE
4528,00;AAB128c002;AAB510f001;AAA001u001;10,00;TRUE
4529,00;AAB128c002;AAA684f001;;11,00;TRUE
4530,00;AAB128c002;AAA685f001;;12,00;TRUE
4531,00;AAB129c002;AAB429f001;;1,00;TRUE
